# Weather station Raisen, India, WMO_ID=42672,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42672&lang=en
#
"Local time in Raisen";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"19.02.2016 08:30";"17.8";"724.0";"762.4";"";"86";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.2";"";"";"";"";"";"";"10.0";"15.4";"";"";"";"";"";"";
"18.02.2016 17:30";"25.4";"722.1";"759.4";"";"52";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"30.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"14.8";"";"";"";"";"";"";
"18.02.2016 08:30";"17.2";"723.8";"762.3";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"10.0";"15.1";"";"";"";"";"";"";
"17.02.2016 17:30";"23.6";"722.9";"760.5";"";"73";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"18.5";"";"";"";"";"";"";
"17.02.2016 08:30";"14.0";"724.3";"763.2";"";"97";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"12.2";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"13.6";"";"";"";"";"";"";
"16.02.2016 17:30";"23.8";"722.8";"760.3";"";"69";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"27.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"17.7";"";"";"";"";"";"";
"16.02.2016 08:30";"17.0";"723.7";"762.2";"";"86";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"12.8";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"14.6";"";"";"";"";"";"";
"15.02.2016 17:30";"25.2";"722.1";"759.4";"";"60";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"27.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"16.8";"";"";"";"";"";"";
"15.02.2016 08:30";"13.8";"723.8";"762.7";"";"80";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"11.6";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"10.4";"";"";"";"";"";"";
"14.02.2016 17:30";"26.2";"721.5";"758.6";"";"30";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"28.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"7.4";"";"";"";"";"";"";
"14.02.2016 08:30";"13.6";"723.2";"762.1";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.4";"";"";"";"";"";"";"10.0";"8.4";"";"";"";"";"";"";
"13.02.2016 17:30";"25.8";"721.0";"758.2";"";"31";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.8";"";"";"";"";"";"10.0";"7.3";"";"";"";"";"";"";
"13.02.2016 08:30";"16.8";"721.7";"760.1";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.5";"";"";"";"";"";"";"10.0";"9.6";"";"";"";"";"";"";
"12.02.2016 17:30";"27.0";"720.6";"757.6";"";"29";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"28.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"7.7";"";"";"";"";"";"";
"10.02.2016 17:30";"24.8";"722.4";"759.8";"";"44";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"27.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"11.8";"";"";"";"";"";"";
"10.02.2016 08:30";"13.4";"721.8";"760.7";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.8";"";"";"";"";"";"";"4.0";"8.2";"";"";"";"";"";"";
"09.02.2016 17:30";"24.0";"722.8";"760.3";"";"43";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.8";"";"";"";"";"";"10.0";"10.7";"";"";"";"";"";"";
"07.02.2016 17:30";"27.0";"721.7";"758.8";"";"39";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"30.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"11.7";"";"";"";"";"";"";
"07.02.2016 08:30";"18.2";"722.5";"760.7";"";"52";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"12.8";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"8.1";"";"";"";"";"";"";
"06.02.2016 17:30";"28.6";"721.4";"758.2";"";"56";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"32.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"19.0";"";"";"";"";"";"";
"05.02.2016 17:30";"28.2";"721.4";"758.3";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.6";"";"";"";"";"";"10.0";"19.6";"";"";"";"";"";"";
"05.02.2016 08:30";"9.6";"724.4";"763.9";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.5";"";"";"";"";"";"";"10.0";"7.1";"";"";"";"";"";"";
"04.02.2016 17:30";"28.0";"720.5";"757.4";"";"58";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"31.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"19.0";"";"";"";"";"";"";
"04.02.2016 08:30";"8.2";"724.5";"764.3";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"6.5";"";"";"";"";"";"";"10.0";"5.6";"";"";"";"";"";"";
"03.02.2016 17:30";"27.6";"720.8";"757.7";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.6";"";"";"";"";"";"10.0";"18.9";"";"";"";"";"";"";
"02.02.2016 17:30";"28.0";"720.5";"757.4";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.2";"";"";"";"";"";"10.0";"19.4";"";"";"";"";"";"";
"02.02.2016 08:30";"13.8";"724.3";"763.2";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.2";"";"";"";"";"";"";"10.0";"11.2";"";"";"";"";"";"";
"01.02.2016 17:30";"28.6";"720.1";"756.9";"";"59";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"19.7";"";"";"";"";"";"";
"01.02.2016 08:30";"14.0";"723.9";"762.8";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"11.5";"";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"31.01.2016 17:30";"28.2";"720.5";"757.3";"";"61";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"20.0";"";"";"";"";"";"";
"31.01.2016 08:30";"13.6";"723.2";"762.1";"";"93";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"30.01.2016 17:30";"28.0";"720.5";"757.4";"";"60";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"32.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"19.4";"";"";"";"";"";"";
"30.01.2016 08:30";"14.4";"723.9";"762.7";"";"96";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"10.0";"13.7";"";"";"";"";"";"";
"29.01.2016 17:30";"26.8";"720.3";"757.3";"";"59";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"30.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"18.0";"";"";"";"";"";"";
"29.01.2016 08:30";"12.8";"725.3";"764.4";"";"93";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.4";"";"";"";"";"";"";"10.0";"11.7";"";"";"";"";"";"";
"28.01.2016 17:30";"26.2";"720.5";"757.6";"";"65";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"29.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"19.0";"";"";"";"";"";"";
"28.01.2016 08:30";"12.0";"723.8";"763.0";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.5";"";"";"";"";"";"";"10.0";"10.1";"";"";"";"";"";"";
"27.01.2016 17:30";"25.6";"720.7";"757.9";"";"72";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"29.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"20.1";"";"";"";"";"";"";
"27.01.2016 08:30";"10.4";"721.9";"761.2";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.5";"";"";"";"";"";"";"10.0";"9.2";"";"";"";"";"";"";
"26.01.2016 17:30";"25.2";"721.6";"758.9";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.6";"";"";"";"";"";"10.0";"20.0";"";"";"";"";"";"";
"25.01.2016 17:30";"20.2";"723.5";"761.5";"";"54";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"25.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"10.5";"";"";"";"";"";"";
"25.01.2016 08:30";"8.6";"724.4";"764.1";"";"89";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"6.2";"";"";"";"";"";"";"4.0";"6.9";"";"";"";"";"";"";
"24.01.2016 17:30";"20.2";"723.8";"761.8";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"24.4";"";"";"";"";"";"10.0";"10.2";"";"";"";"";"";"";
"24.01.2016 08:30";"6.0";"725.0";"765.1";"";"100";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"5.0";"";"";"";"";"";"";"4.0";"6.0";"";"";"";"";"";"";
"23.01.2016 17:30";"19.0";"722.8";"761.0";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"23.2";"";"";"";"";"";"10.0";"11.8";"";"";"";"";"";"";
"23.01.2016 08:30";"6.8";"726.3";"766.4";"";"94";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"5.6";"";"";"";"";"";"";"4.0";"5.9";"";"";"";"";"";"";
"22.01.2016 17:30";"17.4";"722.0";"760.3";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"19.8";"";"";"";"";"";"10.0";"15.7";"";"";"";"";"";"";
"22.01.2016 08:30";"6.2";"726.2";"766.3";"";"100";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"5.0";"";"";"";"";"";"";"4.0";"6.2";"";"";"";"";"";"";
"21.01.2016 17:30";"17.2";"721.3";"759.6";"";"92";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"19.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"15.9";"";"";"";"";"";"";
"21.01.2016 08:30";"6.8";"725.0";"765.0";"";"77";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";"Fog or ice fog, sky invisible, no appreciable change during the preceding hour. ";"Fog or ice fog or thick haze.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"4.8";"";"";"";"";"";"";"0.2";"3.0";"";"";"";"";"";"";
"20.01.2016 17:30";"16.8";"721.1";"759.5";"";"92";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"19.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"15.4";"";"";"";"";"";"";
"20.01.2016 08:30";"11.2";"724.2";"763.5";"";"97";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"10.0";"";"";"";"600-1000";"";"";"4.0";"10.8";"";"";"";"";"";"";
"19.01.2016 17:30";"16.2";"721.0";"759.4";"";"96";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"16.4";"";"";"600-1000";"";"";"4.0";"15.5";"";"";"";"";"";"";
"19.01.2016 08:30";"15.2";"719.7";"758.2";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"12.0";"";"";"";"600-1000";"";"";"4.0";"15.2";"";"";"";"";"";"";
"18.01.2016 17:30";"19.8";"722.5";"760.5";"";"62";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"22.0";"";"";"600-1000";"";"";"4.0";"12.3";"";"";"";"";"";"";
"18.01.2016 08:30";"13.0";"721.8";"760.7";"";"100";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"11.5";"";"";"";"600-1000";"";"";"4.0";"13.0";"";"";"";"";"";"";
"17.01.2016 17:30";"20.2";"722.0";"760.0";"";"66";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"22.4";"";"";"2500 or more, or no clouds.";"";"";"4.0";"13.6";"";"";"";"";"";"";
"17.01.2016 08:30";"13.6";"722.3";"761.2";"";"93";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"12.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"12.5";"";"";"";"";"";"";
"16.01.2016 17:30";"22.4";"721.4";"759.0";"";"63";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"24.2";"";"";"2500 or more, or no clouds.";"";"";"4.0";"15.0";"";"";"";"";"";"";
"16.01.2016 08:30";"13.2";"721.5";"760.4";"";"97";"Calm, no wind";"0";"";"";"Sky obscured by fog and/or other meteorological phenomena.";" ";"";"";"";"";"";"";"";"";"";"0.2";"12.8";"";"";"";"";"";"";
"15.01.2016 17:30";"24.0";"721.3";"758.7";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.0";"";"";"";"";"";"10.0";"15.8";"";"";"";"";"";"";
"15.01.2016 08:30";"13.8";"721.9";"760.7";"";"84";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"11.6";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"11.2";"";"";"";"";"";"";
"14.01.2016 17:30";"26.0";"721.6";"758.8";"";"52";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"28.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"15.5";"";"";"";"";"";"";
"14.01.2016 08:30";"13.0";"722.8";"761.8";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"10.0";"11.1";"";"";"";"";"";"";
"13.01.2016 17:30";"25.6";"721.9";"759.1";"";"51";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"28.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"14.6";"";"";"";"";"";"";
"13.01.2016 08:30";"15.6";"722.3";"760.9";"";"71";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"10.2";"";"";"";"2500 or more, or no clouds.";"";"";"10.0";"10.3";"";"";"";"";"";"";
"12.01.2016 17:30";"25.4";"722.1";"759.4";"";"49";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"27.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"13.9";"";"";"";"";"";"";
"12.01.2016 08:30";"10.4";"";"762.8";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.8";"";"";"";"";"";"";"10.0";"8.4";"";"";"";"";"";"";
"11.01.2016 17:30";"24.6";"";"759.9";"";"51";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"28.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"13.7";"";"";"";"";"";"";
"11.01.2016 08:30";"10.0";"";"764.6";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.2";"";"";"";"";"";"";"10.0";"7.9";"";"";"";"";"";"";
"10.01.2016 17:30";"26.0";"";"759.6";"";"50";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"28.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"14.7";"";"";"";"";"";"";
"10.01.2016 08:30";"9.4";"";"764.1";"";"95";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.4";"";"";"";"";"";"";"10.0";"8.6";"";"";"";"";"";"";
"09.01.2016 17:30";"26.4";"";"758.9";"";"53";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"29.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"16.0";"";"";"";"";"";"";
"09.01.2016 08:30";"12.0";"";"763.2";"";"95";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.5";"";"";"";"";"";"";"10.0";"11.2";"";"";"";"";"";"";
"08.01.2016 17:30";"26.4";"";"759.1";"";"50";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"29.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"15.2";"";"";"";"";"";"";
"08.01.2016 08:30";"16.6";"";"763.8";"";"90";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"12.4";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"14.9";"";"";"";"";"";"";
"07.01.2016 17:30";"25.2";"";"759.7";"";"53";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"28.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"14.9";"";"";"";"";"";"";
"07.01.2016 08:30";"12.4";"";"764.3";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.5";"";"";"";"";"";"";"10.0";"9.7";"";"";"";"";"";"";
"06.01.2016 17:30";"24.8";"";"760.6";"";"51";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"27.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"14.0";"";"";"";"";"";"";
"06.01.2016 08:30";"10.8";"";"763.9";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.6";"";"";"";"";"";"";"10.0";"9.2";"";"";"";"";"";"";
"05.01.2016 17:30";"24.4";"";"760.7";"";"75";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.4";"";"";"";"";"";"10.0";"19.6";"";"";"";"";"";"";
"05.01.2016 08:30";"9.6";"";"765.1";"";"95";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.5";"";"";"";"";"";"";"10.0";"8.8";"";"";"";"";"";"";
"04.01.2016 17:30";"24.6";"";"762.1";"";"48";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.8";"";"";"";"";"";"10.0";"12.9";"";"";"";"";"";"";
"04.01.2016 08:30";"9.2";"";"765.5";"";"97";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.0";"";"";"";"";"";"";"10.0";"8.8";"";"";"";"";"";"";
"03.01.2016 17:30";"24.8";"";"762.1";"";"49";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.4";"";"";"";"";"";"10.0";"13.2";"";"";"";"";"";"";
"03.01.2016 08:30";"10.6";"";"765.3";"";"92";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"8.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"9.4";"";"";"";"";"";"";
"02.01.2016 17:30";"25.2";"";"761.7";"";"50";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"27.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"14.1";"";"";"";"";"";"";
"02.01.2016 08:30";"10.6";"";"766.5";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"9.4";"";"";"";"";"";"";
"01.01.2016 17:30";"24.6";"";"761.9";"";"44";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"27.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"11.6";"";"";"";"";"";"";
"01.01.2016 08:30";"12.0";"";"764.9";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.5";"";"";"";"";"";"";"10.0";"10.5";"";"";"";"";"";"";
"31.12.2015 17:30";"21.6";"";"762.0";"";"49";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"23.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"10.5";"";"";"";"";"";"";
"31.12.2015 08:30";"11.6";"";"764.5";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"10.0";"10.4";"";"";"";"";"";"";
"30.12.2015 17:30";"21.4";"";"762.3";"";"48";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"23.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"10.0";"";"";"";"";"";"";
"30.12.2015 08:30";"11.6";"";"764.7";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.5";"";"";"";"";"";"";"10.0";"9.6";"";"";"";"";"";"";
"29.12.2015 17:30";"19.2";"";"763.3";"";"45";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"22.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"7.0";"";"";"";"";"";"";
"29.12.2015 08:30";"10.0";"";"766.0";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.5";"";"";"";"";"";"";"10.0";"7.9";"";"";"";"";"";"";
"28.12.2015 17:30";"20.0";"";"763.0";"";"51";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"22.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"9.5";"";"";"";"";"";"";
"28.12.2015 08:30";"8.4";"";"767.2";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"6.5";"";"";"";"";"";"";"10.0";"5.8";"";"";"";"";"";"";
"27.12.2015 17:30";"19.4";"";"763.6";"";"47";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"21.6";"";"";"2500 or more, or no clouds.";"";"";"10.0";"7.7";"";"";"";"";"";"";
"27.12.2015 08:30";"8.0";"";"767.2";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"5.5";"";"";"";"";"";"";"10.0";"4.9";"";"";"";"";"";"";
"26.12.2015 17:30";"19.2";"";"763.6";"";"43";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"21.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"6.4";"";"";"";"";"";"";
"26.12.2015 08:30";"5.0";"";"767.2";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"4.0";"";"";"";"";"";"";"10.0";"3.6";"";"";"";"";"";"";
"25.12.2015 17:30";"19.0";"";"763.9";"";"43";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"20.8";"";"";"";"";"";"10.0";"6.1";"";"";"";"";"";"";
"25.12.2015 08:30";"6.8";"";"766.1";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"5.0";"";"";"";"";"";"";"10.0";"4.0";"";"";"";"";"";"";
"24.12.2015 17:30";"19.2";"";"762.5";"";"62";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"22.5";"";"";"";"";"";"10.0";"11.8";"";"";"";"";"";"";
"24.12.2015 08:30";"6.0";"";"766.4";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"4.8";"";"";"";"";"";"";"10.0";"4.6";"";"";"";"";"";"";
"23.12.2015 17:30";"20.0";"";"762.5";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"21.8";"";"";"";"";"";"10.0";"9.5";"";"";"";"";"";"";
"23.12.2015 08:30";"8.4";"";"765.9";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"6.0";"";"";"";"";"";"";"10.0";"5.8";"";"";"";"";"";"";
"22.12.2015 17:30";"20.4";"";"762.2";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"22.4";"";"";"";"";"";"10.0";"9.6";"";"";"";"";"";"";
"22.12.2015 08:30";"7.6";"";"764.7";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"5.4";"";"";"";"";"";"";"10.0";"4.4";"";"";"";"";"";"";
"21.12.2015 17:30";"20.0";"";"762.2";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"22.0";"";"";"";"";"";"10.0";"10.4";"";"";"";"";"";"";
"21.12.2015 08:30";"9.8";"";"764.3";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.4";"";"";"";"";"";"";"10.0";"7.7";"";"";"";"";"";"";
"20.12.2015 17:30";"20.2";"";"762.0";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"23.4";"";"";"";"";"";"10.0";"10.7";"";"";"";"";"";"";
"20.12.2015 08:30";"10.2";"";"764.2";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.2";"";"";"";"";"";"";"10.0";"6.4";"";"";"";"";"";"";
"19.12.2015 17:30";"20.0";"";"762.0";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"22.8";"";"";"";"";"";"10.0";"9.5";"";"";"";"";"";"";
"19.12.2015 08:30";"7.2";"";"765.7";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"5.0";"";"";"";"";"";"";"10.0";"5.4";"";"";"";"";"";"";
"18.12.2015 17:30";"20.4";"";"761.7";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"23.0";"";"";"";"";"";"10.0";"9.6";"";"";"";"";"";"";
"18.12.2015 08:30";"8.8";"";"764.9";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"6.2";"";"";"";"";"";"";"10.0";"5.7";"";"";"";"";"";"";
"17.12.2015 17:30";"21.0";"";"761.6";"";"49";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"23.8";"";"";"2500 or more, or no clouds.";"";"";"10.0";"9.9";"";"";"";"";"";"";
"17.12.2015 08:30";"11.2";"";"763.9";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.8";"";"";"";"";"";"";"10.0";"5.1";"";"";"";"";"";"";
"16.12.2015 17:30";"20.4";"";"761.8";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"21.8";"";"";"";"";"";"10.0";"10.0";"";"";"";"";"";"";
"16.12.2015 08:30";"7.6";"";"764.5";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"4.6";"";"";"";"";"";"";"10.0";"6.3";"";"";"";"";"";"";
"15.12.2015 17:30";"22.8";"";"761.3";"";"40";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"24.0";"";"";"";"";"";"10.0";"8.5";"";"";"";"";"";"";
"15.12.2015 08:30";"6.0";"";"764.2";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"4.8";"";"";"";"";"";"";"10.0";"4.6";"";"";"";"";"";"";
"14.12.2015 17:30";"25.4";"";"760.3";"";"43";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.4";"";"";"";"";"";"10.0";"11.8";"";"";"";"";"";"";
"14.12.2015 08:30";"10.0";"";"763.5";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.0";"";"";"";"";"";"";"10.0";"7.5";"";"";"";"";"";"";
"13.12.2015 17:30";"25.6";"";"760.0";"";"44";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.8";"";"";"";"";"";"10.0";"12.5";"";"";"";"";"";"";
"13.12.2015 08:30";"11.0";"";"762.0";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"7.0";"";"";"";"";"";"";"10.0";"4.9";"";"";"";"";"";"";
"12.12.2015 17:30";"26.0";"";"759.8";"";"45";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"29.2";"";"";"2500 or more, or no clouds.";"";"";"10.0";"13.0";"";"";"";"";"";"";
"12.12.2015 08:30";"11.8";"";"761.5";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"10.0";"9.8";"";"";"";"";"";"";
