# Weather station Shajapur, India, WMO_ID=42665,selection from 30.08.2013 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42665&lang=en
#
"Local time in Shajapur";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"19.11.2017 08:30";"17.4";"722.4";"761.3";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"4.0";"12.0";"";"";"";"";"";"";
"18.11.2017 17:30";"26.4";"719.7";"757.2";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.8";"";"";"";"";"";"4.0";"17.9";"";"";"";"";"";"";
"17.11.2017 17:30";"27.6";"718.7";"756.0";"";"53";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"29.3";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"17.1";"";"";"";"";"";"";
"17.11.2017 08:30";"18.0";"720.9";"759.6";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.1";"";"";"";"";"";"";"4.0";"14.6";"";"";"";"";"";"";
"16.11.2017 17:30";"27.0";"719.0";"756.4";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.3";"";"";"";"";"";"4.0";"15.6";"";"";"";"";"";"";
"16.11.2017 08:30";"15.6";"720.5";"759.5";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.8";"";"";"";"";"";"";"4.0";"12.7";"";"";"";"";"";"";
"15.11.2017 17:30";"27.4";"718.3";"755.7";"";"38";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.9";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"15.11.2017 08:30";"16.4";"720.1";"759.0";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.6";"";"";"";"";"";"";"4.0";"12.4";"";"";"";"";"";"";
"14.11.2017 17:30";"28.0";"717.9";"755.2";"";"39";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"12.7";"";"";"";"";"";"";
"14.11.2017 08:30";"15.0";"719.4";"758.5";"";"89";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.4";"";"";"";"";"";"";"4.0";"13.2";"";"";"";"";"";"";
"13.11.2017 17:30";"27.0";"717.3";"754.6";"";"40";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.9";"";"";"";"";"";"4.0";"12.2";"";"";"";"";"";"";
"13.11.2017 08:30";"15.0";"720.6";"759.7";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.7";"";"";"";"";"";"";"4.0";"10.9";"";"";"";"";"";"";
"12.11.2017 17:30";"28.0";"719.0";"756.3";"";"30";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.8";"";"";"";"";"";"4.0";"8.7";"";"";"";"";"";"";
"12.11.2017 08:30";"15.0";"720.9";"760.0";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.3";"";"";"";"";"";"";"4.0";"9.2";"";"";"";"";"";"";
"11.11.2017 17:30";"28.0";"720.3";"757.7";"";"28";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.9";"";"";"";"";"";"4.0";"7.7";"";"";"";"";"";"";
"11.11.2017 08:30";"15.4";"723.0";"762.2";"";"69";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.4";"";"";"";"";"";"";"4.0";"9.6";"";"";"";"";"";"";
"10.11.2017 17:30";"29.0";"720.3";"757.6";"";"29";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.1";"";"";"";"";"";"4.0";"9.3";"";"";"";"";"";"";
"10.11.2017 11:30";"16.0";"722.0";"761.1";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"10.11.2017 08:30";"16.0";"722.0";"761.1";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"4.0";"12.4";"";"";"";"";"";"";
"09.11.2017 17:30";"29.0";"719.8";"757.0";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.5";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"09.11.2017 08:30";"16.8";"721.9";"760.8";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.5";"";"";"";"";"";"";"4.0";"12.5";"";"";"";"";"";"";
"08.11.2017 17:30";"29.6";"720.4";"757.6";"";"33";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.1";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"08.11.2017 08:30";"18.0";"722.7";"761.5";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.8";"";"";"";"";"";"";"4.0";"15.3";"";"";"";"";"";"";
"07.11.2017 17:30";"31.0";"720.6";"757.6";"";"37";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"14.7";"";"";"";"";"";"";
"07.11.2017 08:30";"18.0";"722.7";"761.5";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"4.0";"15.3";"";"";"";"";"";"";
"06.11.2017 17:30";"31.0";"719.9";"756.9";"";"32";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.4";"";"";"";"";"";"4.0";"12.4";"";"";"";"";"";"";
"06.11.2017 08:30";"17.0";"723.1";"762.1";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.1";"";"";"";"";"";"";"4.0";"13.5";"";"";"";"";"";"";
"05.11.2017 17:30";"29.2";"720.6";"757.8";"";"36";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"05.11.2017 08:30";"17.0";"723.0";"762.0";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.1";"";"";"";"";"";"";"4.0";"13.5";"";"";"";"";"";"";
"04.11.2017 17:30";"29.0";"720.6";"757.9";"";"29";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"30.8";"";"";"";"";"";"4.0";"9.3";"";"";"";"";"";"";
"04.11.2017 08:30";"17.0";"722.3";"761.2";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"12.7";"";"";"";"";"";"";
"03.11.2017 17:30";"31.2";"720.1";"757.1";"";"22";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.3";"";"";"";"";"";"4.0";"7.0";"";"";"";"";"";"";
"03.11.2017 08:30";"17.8";"721.5";"760.3";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.1";"";"";"";"";"";"";"4.0";"13.0";"";"";"";"";"";"";
"02.11.2017 17:30";"31.2";"719.8";"756.7";"";"23";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.3";"";"";"";"";"";"4.0";"7.5";"";"";"";"";"";"";
"02.11.2017 08:30";"17.4";"722.3";"761.2";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"4.0";"13.1";"";"";"";"";"";"";
"01.11.2017 17:30";"30.6";"721.6";"758.7";"";"25";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"8.2";"";"";"";"";"";"";
"01.11.2017 08:30";"19.0";"722.9";"761.6";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"31.10.2017 17:30";"31.2";"720.7";"757.7";"";"24";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.4";"";"";"";"";"";"4.0";"8.6";"";"";"";"";"";"";
"31.10.2017 08:30";"17.4";"722.9";"761.8";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.6";"";"";"";"";"";"";"4.0";"12.0";"";"";"";"";"";"";
"30.10.2017 17:30";"32.2";"720.7";"757.6";"";"23";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.1";"";"";"";"";"";"4.0";"8.7";"";"";"";"";"";"";
"30.10.2017 08:30";"17.6";"723.7";"762.6";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.8";"";"";"";"";"";"";"4.0";"13.5";"";"";"";"";"";"";
"29.10.2017 17:30";"30.0";"721.2";"758.4";"";"34";"Calm, no wind";"0";"";"";"20–30%.";" ";"";"";"";"34.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"12.3";"";"";"";"";"";"";
"29.10.2017 08:30";"18.0";"721.9";"760.7";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.1";"";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"28.10.2017 17:30";"31.4";"720.3";"757.2";"";"29";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"11.1";"";"";"";"";"";"";
"28.10.2017 08:30";"18.0";"721.7";"760.5";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.1";"";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"27.10.2017 17:30";"33.0";"719.7";"756.4";"";"24";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.8";"";"";"";"";"";"4.0";"10.1";"";"";"";"";"";"";
"27.10.2017 08:30";"18.0";"721.8";"760.6";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.2";"";"";"";"";"";"";"4.0";"13.0";"";"";"";"";"";"";
"26.10.2017 17:30";"33.0";"720.6";"757.4";"";"18";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.1";"";"";"";"";"";"4.0";"5.9";"";"";"";"";"";"";
"26.10.2017 08:30";"18.0";"722.4";"761.2";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"14.9";"";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"25.10.2017 17:30";"33.0";"721.4";"758.2";"";"17";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.8";"";"";"";"";"";"4.0";"4.5";"";"";"";"";"";"";
"25.10.2017 08:30";"19.0";"722.5";"761.2";"";"67";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"16.7";"";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"24.10.2017 17:30";"32.0";"719.5";"756.3";"";"19";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"34.4";"";"";"";"";"";"4.0";"5.9";"";"";"";"";"";"";
"24.10.2017 08:30";"20.0";"721.3";"759.8";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"18.4";"";"";"";"";"";"";"4.0";"14.9";"";"";"";"";"";"";
"23.10.2017 17:30";"33.2";"719.3";"756.0";"";"17";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.4";"";"";"";"";"";"4.0";"5.0";"";"";"";"";"";"";
"23.10.2017 08:30";"22.0";"719.5";"757.6";"";"58";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.5";"";"";"";"";"";"";"4.0";"13.4";"";"";"";"";"";"";
"22.10.2017 17:30";"34.0";"716.4";"752.8";"";"26";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"22.10.2017 08:30";"25.6";"718.3";"755.9";"";"55";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"4.0";"15.8";"";"";"";"";"";"";
"21.10.2017 17:30";"33.4";"715.7";"752.2";"";"38";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"34.9";"";"";"";"";"";"4.0";"17.2";"";"";"";"";"";"";
"21.10.2017 08:30";"23.0";"718.5";"756.4";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"4.0";"20.9";"";"";"";"";"";"";
"20.10.2017 17:30";"34.0";"715.6";"752.0";"";"45";"Wind blowing from the north";"1";"";"";"20–30%.";" ";"";"";"";"36.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"20.6";"";"";"";"";"";"";
"20.10.2017 08:30";"23.2";"717.8";"755.7";"";"69";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"21.6";"";"";"";"";"";"";"4.0";"17.1";"";"";"";"";"";"";
"19.10.2017 17:30";"31.4";"716.1";"752.8";"";"39";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"33.6";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"19.10.2017 08:30";"19.2";"718.5";"756.9";"";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"16.6";"";"";"";"";"";"";"4.0";"11.6";"";"";"";"";"";"";
"18.10.2017 17:30";"32.8";"716.8";"753.4";"";"20";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"35.1";"";"";"";"";"";"4.0";"6.8";"";"";"";"";"";"";
"18.10.2017 08:30";"20.0";"718.6";"756.9";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"17.5";"";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"17.10.2017 17:30";"34.0";"716.7";"753.1";"";"22";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"36.3";"";"";"";"";"";"4.0";"9.7";"";"";"";"";"";"";
"17.10.2017 08:30";"22.2";"718.2";"756.2";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.9";"";"";"";"";"";"";"4.0";"15.9";"";"";"";"";"";"";
"16.10.2017 17:30";"34.8";"716.0";"752.3";"";"30";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"4.0";"14.9";"";"";"";"";"";"";
"16.10.2017 08:30";"23.0";"718.5";"756.4";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.1";"";"";"";"";"";"";"4.0";"17.5";"";"";"";"";"";"";
"15.10.2017 17:30";"34.0";"714.1";"750.4";"";"39";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.5";"";"";"";"";"";"4.0";"18.0";"";"";"";"";"";"";
"15.10.2017 08:30";"25.6";"717.7";"755.3";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"21.1";"";"";"";"";"";"";
"14.10.2017 17:30";"34.4";"714.7";"751.0";"";"39";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.5";"";"";"";"";"";"4.0";"18.5";"";"";"";"";"";"";
"14.10.2017 08:30";"25.0";"717.3";"754.9";"";"79";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"23.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"21.1";"";"";"";"";"";"";
"13.10.2017 17:30";"31.6";"715.0";"751.7";"";"45";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"33.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"18.3";"";"";"";"";"";"";
"13.10.2017 08:30";"26.6";"717.5";"754.9";"";"76";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"25.1";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.1";"";"";"";"";"";"";
"12.10.2017 17:30";"31.4";"715.7";"752.4";"";"54";"Wind blowing from the north";"1";"";"";"70 – 80%.";" ";"";"";"";"33.6";"Stratocumulus other than Stratocumulus cumulogenitus.";"20–30%.";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"21.0";"";"";"";"";"";"";
"12.10.2017 08:30";"25.0";"717.6";"755.2";"";"80";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"24.1";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"21.4";"";"";"";"";"";"";
"11.10.2017 17:30";"33.0";"715.6";"752.1";"";"37";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"34.1";"";"";"";"";"";"4.0";"16.6";"";"";"";"";"";"";
"11.10.2017 08:30";"24.4";"717.6";"755.3";"";"88";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.3";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"100%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"";"4.0";"22.3";"";"";"";"";"";"";
"10.10.2017 17:30";"24.0";"716.2";"753.9";"";"91";"Calm, no wind";"0";"";"";"100%.";"Rain, not freezing, continuous, slight at time of observation. ";"Thunderstorm(s) with or without precipitation.";"Rain.";"";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"Altostratus opacus or Nimbostratus.";"";"4.0";"22.5";"";"";"";"";"";"";
"10.10.2017 08:30";"25.4";"717.6";"755.2";"";"81";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"23.6";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"21.8";"";"";"";"";"";"";
"09.10.2017 17:30";"34.0";"715.2";"751.6";"";"42";"Wind blowing from the south-east";"2";"";"";"60%.";" ";"";"";"";"36.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"19.5";"";"";"";"";"";"";
"09.10.2017 08:30";"26.0";"717.9";"755.4";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"21.5";"";"";"";"";"";"";
"08.10.2017 17:30";"34.0";"714.8";"751.1";"";"38";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"35.6";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"08.10.2017 08:30";"24.0";"717.3";"755.0";"";"68";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"22.5";"";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"07.10.2017 17:30";"34.0";"715.6";"752.0";"";"43";"Wind blowing from the north-west";"1";"";"";"70 – 80%.";" ";"";"";"";"35.5";"";"";"2500 or more, or no clouds.";"";"";"4.0";"19.9";"";"";"";"";"";"";
"07.10.2017 08:30";"25.0";"718.5";"756.2";"";"79";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"21.1";"";"";"";"";"";"";
"06.10.2017 17:30";"34.0";"716.3";"752.7";"";"43";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"19.9";"";"";"";"";"";"";
"06.10.2017 08:30";"24.2";"718.4";"756.2";"";"78";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"22.7";"";"";"";"";"";"";"4.0";"20.2";"";"";"";"";"";"";
"05.10.2017 17:30";"34.2";"716.1";"752.5";"";"31";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"14.9";"";"";"";"";"";"";
"05.10.2017 08:30";"24.0";"718.0";"755.8";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.8";"";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"04.10.2017 17:30";"34.4";"716.9";"753.3";"";"25";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"36.5";"";"";"";"";"";"4.0";"11.9";"";"";"";"";"";"";
"04.10.2017 08:30";"23.0";"719.0";"757.0";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.4";"";"";"";"";"";"";"4.0";"18.2";"";"";"";"";"";"";
"03.10.2017 17:30";"34.6";"717.2";"753.6";"";"26";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"37.1";"";"";"";"";"";"4.0";"12.7";"";"";"";"";"";"";
"03.10.2017 08:30";"23.0";"718.5";"756.4";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.1";"";"";"";"";"";"";"4.0";"17.5";"";"";"";"";"";"";
"02.10.2017 17:30";"34.8";"715.1";"751.4";"";"33";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"36.6";"";"";"";"";"";"4.0";"16.2";"";"";"";"";"";"";
"02.10.2017 08:30";"22.4";"717.8";"755.8";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.9";"";"";"";"";"";"";"4.0";"17.9";"";"";"";"";"";"";
"01.10.2017 17:30";"34.4";"716.2";"752.6";"";"37";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"36.5";"";"";"";"";"";"4.0";"17.7";"";"";"";"";"";"";
"01.10.2017 08:30";"24.0";"719.2";"757.0";"";"75";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.1";"";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"30.09.2017 17:30";"34.6";"716.9";"753.3";"";"32";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"36.6";"";"";"";"";"";"4.0";"15.5";"";"";"";"";"";"";
"30.09.2017 08:30";"24.0";"718.3";"756.1";"";"75";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.3";"";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"29.09.2017 17:30";"34.4";"715.3";"751.6";"";"36";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"36.5";"";"";"";"";"";"4.0";"17.3";"";"";"";"";"";"";
"29.09.2017 08:30";"24.6";"717.1";"754.8";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"21.0";"";"";"";"";"";"";
"28.09.2017 17:30";"34.0";"715.4";"751.8";"";"35";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"35.5";"";"";"";"";"";"4.0";"16.6";"";"";"";"";"";"";
"28.09.2017 08:30";"25.0";"718.2";"755.9";"";"86";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.3";"";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"27.09.2017 17:30";"34.0";"716.3";"752.7";"";"43";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"35.5";"";"";"";"";"";"4.0";"19.9";"";"";"";"";"";"";
"27.09.2017 08:30";"25.0";"718.7";"756.4";"";"83";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"23.1";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"26.09.2017 17:30";"34.0";"716.4";"752.8";"";"45";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"35.1";"";"";"";"";"";"4.0";"20.6";"";"";"";"";"";"";
"26.09.2017 08:30";"25.0";"717.6";"755.2";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.1";"";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"25.09.2017 17:30";"34.0";"716.0";"752.4";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"25.09.2017 08:30";"25.0";"718.1";"755.8";"";"83";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"23.5";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"24.09.2017 17:30";"33.0";"717.4";"754.0";"";"52";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"35.6";"";"";"";"";"";"4.0";"21.9";"";"";"";"";"";"";
"24.09.2017 08:30";"23.6";"718.9";"756.8";"";"90";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"21.8";"";"";"";"";"";"";
