# Weather station Mandla, India, WMO_ID=42776,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42776&lang=en
#
"Local time in Mandla";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"03.01.2017 17:30";"20.5";"721.8";"760.0";"";"70";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"25.8";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"03.01.2017 08:30";"16.6";"724.6";"763.4";"";"82";"Wind blowing from the north-northwest";"1";"";"";"60%.";" ";"";"";"9.6";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"70 – 80%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"13.4";"";"";"";"";"";"";
"02.01.2017 17:30";"21.4";"721.4";"759.4";"";"66";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"26.5";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"02.01.2017 08:30";"15.4";"723.3";"762.2";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.4";"";"";"";"";"";"";"4.0";"12.3";"";"";"";"";"";"";
"01.01.2017 17:30";"23.4";"721.7";"759.5";"";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.6";"";"";"";"";"";"4.0";"15.4";"";"";"";"";"";"";
"01.01.2017 08:30";"12.4";"723.3";"762.7";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.6";"";"";"";"";"";"";"4.0";"8.8";"";"";"";"";"";"";
"31.12.2016 17:30";"23.4";"719.8";"757.5";"";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.8";"";"";"";"";"";"4.0";"15.4";"";"";"";"";"";"";
"31.12.2016 08:30";"12.2";"724.1";"763.5";"";"79";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"7.2";"";"";"";"";"";"";"4.0";"8.6";"";"";"";"";"";"";
"30.12.2016 17:30";"24.0";"720.8";"758.5";"";"49";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"12.5";"";"";"";"";"";"";
"30.12.2016 08:30";"12.8";"724.7";"764.1";"";"75";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"7.6";"";"";"";"";"";"";"4.0";"8.4";"";"";"";"";"";"";
"29.12.2016 17:30";"23.3";"721.0";"758.8";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"1.0";"11.3";"";"";"";"";"";"";
"29.12.2016 08:30";"10.4";"724.8";"764.5";"";"81";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"7.0";"";"";"";"";"";"";"4.0";"7.3";"";"";"";"";"";"";
"28.12.2016 17:30";"22.5";"722.4";"760.3";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.5";"";"";"";"";"";"2.0";"12.3";"";"";"";"";"";"";
"28.12.2016 08:30";"13.2";"723.3";"762.5";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.2";"";"";"";"";"";"";"4.0";"9.3";"";"";"";"";"";"";
"27.12.2016 17:30";"20.0";"721.5";"759.7";"";"57";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"2.0";"11.1";"";"";"";"";"";"";
"27.12.2016 08:30";"12.0";"724.3";"763.8";"";"76";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"9.2";"";"";"";"";"";"";"4.0";"7.9";"";"";"";"";"";"";
"26.12.2016 17:30";"20.2";"721.5";"759.7";"";"46";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"25.4";"";"";"";"";"";"2.0";"8.3";"";"";"";"";"";"";
"26.12.2016 08:30";"13.0";"723.7";"763.0";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.2";"";"";"";"";"";"";"4.0";"9.5";"";"";"";"";"";"";
"25.12.2016 17:30";"23.0";"720.1";"757.8";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"2.0";"14.6";"";"";"";"";"";"";
"25.12.2016 08:30";"14.2";"722.7";"761.8";"";"67";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"4.0";"8.2";"";"";"";"";"";"";
"24.12.2016 17:30";"23.2";"719.3";"757.0";"";"45";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.4";"";"";"";"";"";"2.0";"10.6";"";"";"";"";"";"";
"24.12.2016 08:30";"11.2";"722.0";"761.5";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.2";"";"";"";"";"";"";"4.0";"8.8";"";"";"";"";"";"";
"23.12.2016 17:30";"20.0";"720.0";"758.1";"";"48";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"25.4";"";"";"";"";"";"2.0";"8.6";"";"";"";"";"";"";
"23.12.2016 08:30";"11.0";"723.6";"763.2";"";"78";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"7.3";"";"";"";"";"";"";
"22.12.2016 17:30";"22.0";"722.0";"760.0";"";"45";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"27.4";"";"";"";"";"";"2.0";"9.4";"";"";"";"";"";"";
"22.12.2016 08:30";"13.0";"725.0";"764.4";"";"69";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"7.3";"";"";"";"";"";"";
"21.12.2016 17:30";"22.2";"721.5";"759.4";"";"44";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"27.2";"";"";"";"";"";"2.0";"9.2";"";"";"";"";"";"";
"21.12.2016 08:30";"9.2";"724.2";"764.1";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.2";"";"";"";"";"";"";"4.0";"6.6";"";"";"";"";"";"";
"20.12.2016 17:30";"19.2";"721.5";"759.8";"";"55";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"27.2";"";"";"";"";"";"2.0";"9.9";"";"";"";"";"";"";
"20.12.2016 08:30";"11.2";"725.0";"764.6";"";"85";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"8.2";"";"";"";"";"";"";"4.0";"8.8";"";"";"";"";"";"";
"19.12.2016 17:30";"23.2";"722.4";"760.2";"";"52";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"27.4";"";"";"";"";"";"2.0";"12.8";"";"";"";"";"";"";
"19.12.2016 08:30";"10.0";"725.8";"765.6";"";"75";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"8.0";"";"";"";"";"";"";"10.0";"5.7";"";"";"";"";"";"";
"18.12.2016 17:30";"22.2";"723.7";"761.7";"";"51";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"26.2";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"18.12.2016 08:30";"10.2";"725.6";"765.4";"";"75";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"8.2";"";"";"";"";"";"";"10.0";"5.9";"";"";"";"";"";"";
"17.12.2016 08:30";"12.0";"725.3";"764.8";"";"79";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"9.2";"";"";"";"";"";"";"10.0";"8.4";"";"";"";"";"";"";
"16.12.2016 17:30";"21.0";"723.7";"761.9";"";"51";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"27.2";"";"";"";"";"";"4.0";"10.4";"";"";"";"";"";"";
"16.12.2016 08:30";"13.2";"725.4";"764.8";"";"74";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"9.2";"";"";"";"";"";"";"4.0";"8.6";"";"";"";"";"";"";
"15.12.2016 17:30";"23.0";"722.0";"759.9";"";"46";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"28.4";"";"";"";"";"";"4.0";"10.8";"";"";"";"";"";"";
"15.12.2016 08:30";"13.2";"724.6";"763.9";"";"77";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"10.2";"";"";"";"";"";"";"10.0";"9.3";"";"";"";"";"";"";
"14.12.2016 17:30";"24.0";"720.7";"758.4";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"4.0";"12.1";"";"";"";"";"";"";
"14.12.2016 08:30";"14.0";"723.8";"763.0";"";"77";"Wind blowing from the north-northwest";"1";"";"";"10%  or less, but not 0";" ";"";"";"11.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"10.0";"10.0";"";"";"";"";"";"";
"13.12.2016 17:30";"23.0";"720.1";"757.9";"";"53";"Wind blowing from the north-northwest";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"30.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"2.0";"12.9";"";"";"";"";"";"";
"13.12.2016 08:30";"15.2";"723.4";"762.4";"";"77";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"11.2";"";"";"";"";"";"";"4.0";"11.2";"";"";"";"";"";"";
"12.12.2016 17:30";"21.2";"719.9";"757.9";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"4.0";"15.9";"";"";"";"";"";"";
"12.12.2016 08:30";"15.2";"723.4";"762.4";"";"69";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"10.0";"9.4";"";"";"";"";"";"";
"11.12.2016 17:30";"25.2";"720.4";"757.9";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"4.0";"15.9";"";"";"";"";"";"";
"11.12.2016 08:30";"14.0";"723.5";"762.7";"";"69";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"10.0";"8.4";"";"";"";"";"";"";
"10.12.2016 17:30";"21.2";"719.6";"757.6";"";"57";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"4.0";"12.4";"";"";"";"";"";"";
"10.12.2016 08:30";"13.0";"722.6";"761.8";"";"79";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"8.2";"";"";"";"";"";"";"4.0";"9.5";"";"";"";"";"";"";
"09.12.2016 17:30";"21.0";"719.1";"757.1";"";"57";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"27.2";"";"";"";"";"";"2.0";"12.1";"";"";"";"";"";"";
"09.12.2016 08:30";"11.0";"722.6";"762.1";"";"88";"Wind blowing from the north-northwest";"1";"";"";"no clouds";"Fog or ice fog, sky invisible, no appreciable change during the preceding hour. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"8.0";"";"";"";"";"";"";"0.2";"9.0";"";"";"";"";"";"";
"08.12.2016 17:30";"21.2";"720.5";"758.5";"";"50";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"27.2";"";"";"";"";"";"2.0";"10.2";"";"";"";"";"";"";
"08.12.2016 08:30";"14.2";"723.9";"763.0";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"12.2";"";"";"";"";"";"";"4.0";"10.4";"";"";"";"";"";"";
"07.12.2016 17:30";"23.0";"722.3";"760.2";"";"53";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"27.2";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"07.12.2016 08:30";"14.0";"724.7";"763.9";"";"78";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"8.0";"";"";"";"";"";"";"10.0";"10.2";"";"";"";"";"";"";
"06.12.2016 17:30";"23.2";"722.9";"760.8";"";"50";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"29.4";"";"";"";"";"";"2.0";"12.3";"";"";"";"";"";"";
"06.12.2016 08:30";"13.2";"724.3";"763.6";"";"86";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"8.0";"";"";"";"";"";"";"4.0";"10.9";"";"";"";"";"";"";
"05.12.2016 17:30";"22.0";"722.9";"760.9";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"2.0";"15.7";"";"";"";"";"";"";
"05.12.2016 08:30";"14.0";"725.3";"764.6";"";"89";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"12.2";"";"";"";"";"";"";
"04.12.2016 08:30";"15.2";"726.6";"765.7";"";"98";"Wind blowing from the north-northeast";"1";"";"";"no clouds";"Fog or ice fog, sky invisible, no appreciable change during the preceding hour. ";"Fog or ice fog or thick haze.";"Fog or ice fog or thick haze.";"12.2";"";"";"";"";"";"";"2.0";"14.9";"";"";"";"";"";"";
"03.12.2016 17:30";"24.2";"723.5";"761.3";"";"60";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"03.12.2016 08:30";"16.0";"725.0";"764.0";"";"81";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"2.0";"12.8";"";"";"";"";"";"";
"02.12.2016 17:30";"26.0";"721.2";"758.6";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"14.7";"";"";"";"";"";"";
"01.12.2016 17:30";"23.1";"721.6";"759.4";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"14.8";"";"";"";"";"";"";
"01.12.2016 08:30";"14.2";"723.8";"762.9";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"10.0";"12.0";"";"";"";"";"";"";
"30.11.2016 17:30";"24.2";"721.4";"759.1";"";"46";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.5";"";"";"";"";"";"10.0";"11.9";"";"";"";"";"";"";
"30.11.2016 08:30";"13.2";"720.6";"759.7";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.7";"";"";"";"";"";"";"10.0";"11.7";"";"";"";"";"";"";
"29.11.2016 17:30";"23.7";"721.4";"759.1";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.5";"";"";"";"";"";"10.0";"13.5";"";"";"";"";"";"";
"29.11.2016 08:30";"13.0";"723.6";"762.9";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"10.0";"11.1";"";"";"";"";"";"";
"28.11.2016 17:30";"23.4";"719.6";"757.3";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"13.5";"";"";"";"";"";"";
"28.11.2016 08:30";"12.2";"723.1";"762.5";"";"93";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"8.7";"";"";"";"";"";"";"10.0";"11.1";"";"";"";"";"";"";
"27.11.2016 17:30";"24.0";"720.3";"757.9";"";"57";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.9";"";"";"";"";"";"10.0";"15.0";"";"";"";"";"";"";
"27.11.2016 08:30";"13.5";"723.5";"762.7";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.5";"";"";"";"";"";"";"10.0";"11.4";"";"";"";"";"";"";
"26.11.2016 08:30";"13.2";"723.1";"762.3";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.4";"";"";"";"";"";"";"10.0";"11.3";"";"";"";"";"";"";
"25.11.2016 17:30";"23.0";"718.8";"756.5";"";"57";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"29.6";"";"";"";"";"";"10.0";"14.0";"";"";"";"";"";"";
"25.11.2016 08:30";"12.0";"723.8";"763.3";"";"91";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"8.2";"";"";"";"";"";"";"10.0";"10.5";"";"";"";"";"";"";
"24.11.2016 17:30";"24.4";"719.7";"757.3";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.4";"";"";"";"";"";"10.0";"13.5";"";"";"";"";"";"";
"24.11.2016 08:30";"13.2";"723.7";"763.0";"";"86";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"8.5";"";"";"";"";"";"";"10.0";"10.9";"";"";"";"";"";"";
"23.11.2016 08:30";"12.0";"723.2";"762.6";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"8.4";"";"";"";"";"";"";"10.0";"10.5";"";"";"";"";"";"";
"22.11.2016 17:30";"23.8";"720.2";"757.9";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.5";"";"";"";"";"";"10.0";"12.6";"";"";"";"";"";"";
"22.11.2016 08:30";"12.6";"723.1";"762.4";"";"88";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"8.2";"";"";"";"";"";"";"10.0";"10.7";"";"";"";"";"";"";
"21.11.2016 17:30";"22.2";"721.6";"759.5";"";"86";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"12.0";"30.0";"";"";"";"";"";"10.0";"19.7";"";"";"";"";"";"";
"21.11.2016 08:30";"13.2";"723.5";"762.8";"";"88";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"10.0";"11.3";"";"";"";"";"";"";
"20.11.2016 08:30";"";"";"762.8";"";"";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"8.2";"";"";"";"";"";"";"10.0";"10.6";"";"";"";"";"";"";
"19.11.2016 17:30";"24.0";"719.6";"757.2";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"10.0";"21.3";"";"";"";"";"";"";
"19.11.2016 08:30";"14.0";"723.8";"763.0";"";"69";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"8.0";"";"";"";"";"";"";"10.0";"8.4";"";"";"";"";"";"";
"18.11.2016 17:30";"23.2";"721.8";"759.6";"";"90";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"10.0";"21.4";"";"";"";"";"";"";
"18.11.2016 08:30";"13.0";"725.2";"764.6";"";"88";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"8.2";"";"";"";"";"";"";"10.0";"11.1";"";"";"";"";"";"";
"17.11.2016 17:30";"24.0";"721.1";"758.8";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"10.0";"17.6";"";"";"";"";"";"";
"16.11.2016 17:30";"25.2";"721.8";"759.4";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"10.0";"20.3";"";"";"";"";"";"";
"16.11.2016 08:30";"17.0";"725.2";"764.0";"";"70";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"9.2";"";"";"";"";"";"";"10.0";"11.5";"";"";"";"";"";"";
"15.11.2016 17:30";"24.2";"720.9";"758.5";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.4";"";"";"";"";"";"10.0";"14.0";"";"";"";"";"";"";
"15.11.2016 08:30";"15.2";"723.5";"762.5";"";"79";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"10.2";"";"";"";"";"";"";"10.0";"11.5";"";"";"";"";"";"";
"14.11.2016 08:30";"18.0";"724.9";"763.6";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"10.2";"";"";"";"";"";"";"10.0";"12.6";"";"";"";"";"";"";
"13.11.2016 17:30";"26.2";"721.7";"759.1";"";"42";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"10.0";"12.4";"";"";"";"";"";"";
"13.11.2016 08:30";"16.0";"725.0";"764.0";"";"79";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"9.2";"";"";"";"";"";"";"10.0";"12.4";"";"";"";"";"";"";
"12.11.2016 17:30";"25.2";"720.4";"757.9";"";"35";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"10.0";"8.5";"";"";"";"";"";"";
"12.11.2016 08:30";"16.2";"723.8";"762.7";"";"70";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"10.0";"10.6";"";"";"";"";"";"";
"11.11.2016 08:30";"16.2";"724.3";"763.2";"";"68";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"8.2";"";"";"";"";"";"";"10.0";"10.2";"";"";"";"";"";"";
"10.11.2016 17:30";"24.2";"720.3";"757.9";"";"40";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"10.0";"9.6";"";"";"";"";"";"";
"10.11.2016 08:30";"17.0";"725.4";"764.2";"";"72";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"10.0";"11.9";"";"";"";"";"";"";
"09.11.2016 17:30";"24.2";"720.1";"757.7";"";"52";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"10.0";"13.6";"";"";"";"";"";"";
"08.11.2016 17:30";"27.2";"722.0";"759.3";"";"39";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"10.0";"12.2";"";"";"";"";"";"";
"08.11.2016 08:30";"17.0";"723.7";"762.4";"";"72";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"10.0";"11.9";"";"";"";"";"";"";
"07.11.2016 17:30";"26.0";"718.5";"755.8";"";"43";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.4";"";"";"";"";"";"10.0";"12.6";"";"";"";"";"";"";
"07.11.2016 08:30";"17.2";"723.7";"762.4";"";"68";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"10.0";"11.3";"";"";"";"";"";"";
"06.11.2016 17:30";"26.2";"719.5";"756.8";"";"42";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"29.4";"";"";"";"";"";"10.0";"12.4";"";"";"";"";"";"";
"06.11.2016 08:30";"18.2";"722.1";"760.6";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"10.0";"14.8";"";"";"";"";"";"";
"05.11.2016 17:30";"25.0";"716.8";"754.1";"";"47";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"13.0";"";"";"";"";"";"";
"05.11.2016 08:30";"21.0";"719.2";"757.2";"";"75";"Wind blowing from the north-west";"1";"";"";"no clouds";" ";"";"";"17.2";"";"";"";"";"";"";"10.0";"16.4";"";"";"";"";"";"";
"04.11.2016 17:30";"29.0";"719.4";"756.4";"";"58";"Wind blowing from the north-northwest";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"32.2";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2000-2500";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"19.9";"";"";"";"";"";"";
"04.11.2016 08:30";"20.2";"722.2";"760.4";"";"81";"Wind blowing from the north-northwest";"1";"";"";"20–30%.";" ";"";"";"15.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"10.0";"16.9";"";"";"";"";"";"";
"03.11.2016 17:30";"28.0";"718.5";"755.5";"";"53";"Wind blowing from the north-northeast";"1";"";"";"20–30%.";" ";"";"";"";"31.0";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrus spissatus, in patches or entangled sheaves, which usually do not increase and sometimes seem to be the remains of the upper part of a Cumulonimbus; or Cirrus castellanus or floccus.";"4.0";"17.4";"";"";"";"";"";"";
"03.11.2016 08:30";"20.0";"724.7";"763.1";"";"69";"Wind blowing from the north-west";"1";"";"";"20–30%.";" ";"";"";"14.2";"";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"40%.";"1500-2000";"Altocumulus translucidus at a single level.";"Cirrus fibratus, sometimes uncinus, not progressively invading the sky.";"4.0";"14.2";"";"";"";"";"";"";
"02.11.2016 08:30";"17.0";"723.8";"762.6";"";"90";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"12.2";"";"";"";"";"";"";"10.0";"15.3";"";"";"";"";"";"";
"01.11.2016 08:30";"18.2";"723.5";"762.1";"";"79";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"10.0";"14.4";"";"";"";"";"";"";
"31.10.2016 17:30";"27.2";"719.8";"757.0";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"4.0";"22.8";"";"";"";"";"";"";
"31.10.2016 08:30";"19.0";"724.6";"763.1";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"10.0";"14.2";"";"";"";"";"";"";
"30.10.2016 17:30";"24.2";"718.4";"755.9";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"10.0";"17.3";"";"";"";"";"";"";
