# Weather station Sundargarh, India, WMO_ID=42792,selection from 07.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42792&lang=en
#
"Local time in Sundargarh";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"30.03.2016 17:30";"35.2";"737.7";"757.7";"";"56";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"38.0";"";"";"";"";"";"4.0";"25.1";"";"";"";"";"";"";
"30.03.2016 08:30";"22.6";"737.7";"758.5";"";"54";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"16.5";"";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"29.03.2016 17:30";"35.0";"737.7";"757.7";"";"57";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"39.0";"";"";"";"";"";"4.0";"25.2";"";"";"";"";"";"";
"29.03.2016 08:30";"22.4";"737.7";"758.5";"";"55";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"13.0";"";"";"";"";"";"";
"28.03.2016 17:30";"34.0";"737.7";"757.7";"";"62";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"38.5";"";"";"";"";"";"4.0";"25.6";"";"";"";"";"";"";
"28.03.2016 08:30";"22.0";"737.6";"758.5";"";"67";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"15.0";"";"";"";"600-1000";"";"";"4.0";"15.6";"";"";"";"";"";"";
"27.03.2016 17:30";"35.0";"737.6";"757.6";"";"62";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"39.0";"";"";"";"";"";"4.0";"26.7";"";"";"";"";"";"";
"27.03.2016 08:30";"23.2";"737.7";"758.5";"";"58";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.5";"";"";"";"";"";"";"4.0";"14.4";"";"";"";"";"";"";
"26.03.2016 17:30";"25.2";"737.0";"757.6";"";"76";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"4.0";"20.7";"";"";"";"";"";"";
"26.03.2016 08:30";"23.0";"737.7";"758.5";"";"59";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"14.6";"";"";"";"";"";"";
"25.03.2016 17:30";"34.8";"737.7";"757.7";"";"70";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"";"38.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"28.5";"";"";"";"";"";"";
"25.03.2016 08:30";"24.0";"737.7";"758.4";"";"65";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"17.6";"";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"24.03.2016 17:30";"34.0";"738.0";"758.0";"";"73";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"4.0";"28.5";"";"";"";"";"";"";
"24.03.2016 08:30";"23.0";"737.7";"758.5";"";"72";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"23.03.2016 17:30";"34.0";"737.7";"757.7";"";"73";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"38.0";"";"";"";"";"";"4.0";"28.6";"";"";"";"";"";"";
"23.03.2016 08:30";"24.0";"737.7";"758.4";"";"68";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"22.03.2016 17:30";"33.0";"737.7";"757.8";"";"79";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"4.0";"28.9";"";"";"";"";"";"";
"22.03.2016 08:30";"23.0";"737.7";"758.5";"";"59";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"14.6";"";"";"";"";"";"";
"21.03.2016 17:30";"34.0";"737.6";"757.6";"";"73";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"39.0";"";"";"";"";"";"0.05";"28.6";"";"";"";"";"";"";
"21.03.2016 08:30";"24.0";"737.7";"758.4";"";"68";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"20.03.2016 17:30";"31.2";"737.6";"757.8";"";"64";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"37.5";"";"";"";"";"";"4.0";"23.7";"";"";"";"";"";"";
"20.03.2016 08:30";"24.4";"737.5";"758.2";"";"65";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"4.0";"17.3";"";"";"";"";"";"";
"19.03.2016 17:30";"31.0";"737.6";"757.8";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"4.0";"23.8";"";"";"";"";"";"";
"19.03.2016 08:30";"24.0";"737.5";"758.2";"";"68";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"18.03.2016 17:30";"30.6";"737.4";"757.7";"";"68";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"4.0";"24.0";"";"";"";"";"";"";
"18.03.2016 08:30";"22.0";"737.5";"758.4";"";"66";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"4.0";"15.3";"";"";"";"";"";"";
"17.03.2016 17:30";"32.0";"737.5";"757.7";"";"66";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"36.5";"";"";"";"";"";"4.0";"24.9";"";"";"";"";"";"";
"17.03.2016 08:30";"23.0";"737.5";"758.3";"";"59";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"14.6";"";"";"";"";"";"";
"16.03.2016 17:30";"30.2";"737.4";"757.7";"";"70";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"4.0";"24.2";"";"";"";"";"";"";
"16.03.2016 08:30";"22.0";"737.5";"758.4";"";"66";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"15.3";"";"";"";"";"";"";
"15.03.2016 17:30";"30.0";"737.4";"757.7";"";"72";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"24.3";"";"";"";"";"";"";
"15.03.2016 08:30";"20.0";"737.5";"758.5";"";"79";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"14.0";"";"";"";"600-1000";"";"";"4.0";"16.2";"";"";"";"";"";"";
"14.03.2016 17:30";"25.0";"737.6";"758.2";"";"61";"Calm, no wind";"0";"";"";"90  or more, but not 100%";" ";"";"";"";"30.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"17.0";"";"";"";"";"";"";
"13.03.2016 17:30";"27.0";"737.6";"758.1";"";"63";"Wind blowing from the north";"1";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"13.03.2016 08:30";"20.0";"737.5";"758.5";"";"81";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"14.0";"";"";"";"600-1000";"";"";"4.0";"16.7";"";"";"";"";"";"";
"12.03.2016 17:30";"30.6";"737.4";"757.7";"";"68";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"4.0";"24.0";"";"";"";"";"";"";
"12.03.2016 08:30";"23.4";"737.5";"758.3";"";"64";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"16.2";"";"";"";"";"";"";
"11.03.2016 17:30";"30.0";"737.4";"757.7";"";"72";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"24.3";"";"";"";"";"";"";
"11.03.2016 08:30";"23.2";"737.5";"758.3";"";"58";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"4.0";"14.4";"";"";"";"";"";"";
"10.03.2016 17:30";"32.0";"737.5";"757.7";"";"66";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"4.0";"24.9";"";"";"";"";"";"";
"10.03.2016 08:30";"23.4";"737.5";"758.3";"";"64";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"16.2";"";"";"";"";"";"";
"09.03.2016 17:30";"30.0";"737.6";"757.9";"";"72";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"24.3";"";"";"";"";"";"";
"09.03.2016 08:30";"23.0";"737.5";"758.3";"";"59";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"14.6";"";"";"";"";"";"";
"08.03.2016 17:30";"28.2";"737.5";"757.9";"";"83";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"34.0";"";"";"";"";"";"4.0";"25.1";"";"";"";"";"";"";
"08.03.2016 08:30";"23.2";"737.5";"758.3";"";"58";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"4.0";"14.4";"";"";"";"";"";"";
"07.03.2016 17:30";"28.0";"737.5";"757.9";"";"85";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"34.0";"";"";"";"";"";"4.0";"25.2";"";"";"";"";"";"";
"07.03.2016 08:30";"22.0";"737.5";"758.4";"";"66";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"15.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"15.3";"";"";"";"";"";"";
"06.03.2016 17:30";"30.0";"737.7";"758.0";"";"81";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"35.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"26.3";"";"";"";"";"";"";
"06.03.2016 08:30";"23.0";"737.5";"758.3";"";"59";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"14.6";"";"";"";"";"";"";
"05.03.2016 17:30";"30.2";"737.7";"758.0";"";"70";"Wind blowing from the west";"1";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"24.2";"";"";"";"";"";"";
"05.03.2016 08:30";"23.4";"737.5";"758.3";"";"64";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.5";"";"";"";"";"";"";"4.0";"16.2";"";"";"";"";"";"";
"04.03.2016 17:30";"30.0";"737.7";"758.0";"";"81";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"";"35.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"26.3";"";"";"";"";"";"";
"04.03.2016 08:30";"23.4";"737.5";"758.3";"";"64";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"16.2";"";"";"";"";"";"";
"03.03.2016 17:30";"32.0";"737.7";"757.9";"";"66";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"34.5";"";"";"";"";"";"4.0";"24.9";"";"";"";"";"";"";
"03.03.2016 08:30";"23.2";"737.5";"758.3";"";"58";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"14.4";"";"";"";"";"";"";
"02.03.2016 17:30";"30.0";"737.7";"758.0";"";"81";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"34.0";"";"";"";"";"";"4.0";"26.3";"";"";"";"";"";"";
"02.03.2016 08:30";"23.4";"737.5";"758.3";"";"64";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"16.5";"";"";"";"";"";"";"4.0";"16.2";"";"";"";"";"";"";
"01.03.2016 17:30";"25.8";"737.7";"758.3";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"4.0";"17.2";"";"";"";"";"";"";
"01.03.2016 08:30";"23.2";"737.5";"758.3";"";"58";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"16.5";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"14.4";"";"";"";"";"";"";
"29.02.2016 17:30";"25.4";"737.7";"758.3";"";"59";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"29.02.2016 08:30";"23.0";"737.5";"758.3";"";"59";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"17.0";"";"";"";"";"";"";"4.0";"14.6";"";"";"";"";"";"";
"28.02.2016 17:30";"25.2";"737.7";"758.3";"";"60";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"4.0";"16.8";"";"";"";"";"";"";
"28.02.2016 08:30";"20.0";"737.7";"758.7";"";"81";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"27.02.2016 17:30";"20.0";"737.3";"758.3";"";"83";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"27.02.2016 08:30";"18.0";"737.5";"758.7";"";"81";"Wind blowing from the east";"1";"";"";"60%.";" ";"";"";"14.0";"";"";"";"600-1000";"";"";"4.0";"14.6";"";"";"";"";"";"";
"26.02.2016 17:30";"20.6";"737.7";"758.7";"";"76";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"16.3";"";"";"";"";"";"";
"26.02.2016 08:30";"20.0";"737.5";"758.5";"";"81";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"16.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"16.7";"";"";"";"";"";"";
"25.02.2016 17:30";"29.0";"737.7";"758.1";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.5";"";"";"";"";"";"4.0";"24.7";"";"";"";"";"";"";
"25.02.2016 08:30";"19.0";"737.5";"758.6";"";"55";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";" ";"";"";"15.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"9.6";"";"";"";"";"";"";
"24.02.2016 17:30";"28.0";"737.8";"758.2";"";"85";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"";"33.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"25.2";"";"";"";"";"";"";
"24.02.2016 08:30";"20.0";"737.5";"758.5";"";"81";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"23.02.2016 17:30";"30.0";"737.7";"758.0";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"22.7";"";"";"";"";"";"";
"23.02.2016 08:30";"20.2";"737.5";"758.5";"";"80";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"15.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"16.6";"";"";"";"";"";"";
"22.02.2016 17:30";"32.2";"737.8";"758.0";"";"78";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"36.5";"";"";"600-1000";"";"";"4.0";"27.8";"";"";"";"";"";"";
"22.02.2016 08:30";"23.4";"737.7";"758.5";"";"72";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"18.0";"";"";"";"";"";"";
"21.02.2016 17:30";"32.0";"737.7";"757.9";"";"79";"Wind blowing from the south-east";"1";"";"";"50%.";" ";"";"";"";"36.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"27.9";"";"";"";"";"";"";
"21.02.2016 08:30";"23.2";"737.7";"758.5";"";"65";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"4.0";"16.3";"";"";"";"";"";"";
"20.02.2016 17:30";"30.6";"738.2";"758.5";"";"81";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"36.0";"";"";"";"";"";"4.0";"27.0";"";"";"";"";"";"";
"20.02.2016 08:30";"23.4";"737.7";"758.5";"";"66";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"16.6";"";"";"";"";"";"";
"19.02.2016 17:30";"30.4";"738.2";"758.5";"";"69";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"24.1";"";"";"";"";"";"";
"19.02.2016 08:30";"23.2";"737.7";"758.5";"";"65";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"16.3";"";"";"";"";"";"";
"18.02.2016 17:30";"30.6";"738.2";"758.5";"";"74";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"25.5";"";"";"";"";"";"";
"18.02.2016 08:30";"23.0";"737.7";"758.5";"";"67";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"15.5";"";"";"";"";"";"";"4.0";"16.5";"";"";"";"";"";"";
"17.02.2016 17:30";"30.4";"737.7";"758.0";"";"69";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.0";"";"";"";"";"";"4.0";"24.1";"";"";"";"";"";"";
"17.02.2016 08:30";"23.6";"738.5";"759.3";"";"63";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"14.5";"";"";"";"";"";"";"4.0";"16.2";"";"";"";"";"";"";
"16.02.2016 17:30";"30.6";"738.8";"759.1";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"35.0";"";"";"";"";"";"4.0";"25.5";"";"";"";"";"";"";
"16.02.2016 08:30";"23.0";"738.9";"759.7";"";"67";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"15.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"16.5";"";"";"";"";"";"";
"15.02.2016 17:30";"30.4";"738.8";"759.1";"";"63";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"34.0";"";"";"";"";"";"4.0";"22.5";"";"";"";"";"";"";
"15.02.2016 08:30";"19.0";"738.8";"759.9";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"4.0";"9.6";"";"";"";"";"";"";
"14.02.2016 17:30";"30.2";"738.8";"759.1";"";"66";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"";"33.0";"";"";"2500 or more, or no clouds.";"";"";"4.0";"23.2";"";"";"";"";"";"";
"14.02.2016 08:30";"18.0";"738.8";"760.0";"";"54";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"4.0";"8.5";"";"";"";"";"";"";
"13.02.2016 17:30";"30.0";"738.8";"759.1";"";"65";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"22.7";"";"";"";"";"";"";
"13.02.2016 08:30";"17.0";"738.9";"760.2";"";"52";"Wind blowing from the east";"1";"";"";"50%.";" ";"";"";"11.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"7.0";"";"";"";"";"";"";
"12.02.2016 17:30";"25.2";"738.7";"759.4";"";"60";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"32.5";"";"";"";"";"";"4.0";"16.8";"";"";"";"";"";"";
"12.02.2016 08:30";"15.6";"738.8";"760.2";"";"63";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"10.5";"";"";"";"";"";"";"4.0";"8.5";"";"";"";"";"";"";
"11.02.2016 17:30";"25.4";"738.7";"759.4";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.5";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"11.02.2016 08:30";"15.4";"738.7";"760.1";"";"55";"Wind blowing from the east";"1";"";"";"90  or more, but not 100%";" ";"";"";"10.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"6.4";"";"";"";"";"";"";
"10.02.2016 17:30";"25.2";"738.7";"759.4";"";"59";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"10.02.2016 08:30";"15.6";"738.7";"760.1";"";"63";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"10.5";"";"";"";"";"";"";"4.0";"8.5";"";"";"";"";"";"";
"09.02.2016 17:30";"25.0";"738.7";"759.4";"";"61";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"09.02.2016 08:30";"15.2";"738.7";"760.1";"";"57";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"9.5";"";"";"";"";"";"";"4.0";"6.6";"";"";"";"";"";"";
"08.02.2016 17:30";"25.2";"738.7";"759.4";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.5";"";"";"";"";"";"4.0";"16.8";"";"";"";"";"";"";
"08.02.2016 08:30";"15.4";"738.7";"760.1";"";"55";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"4.0";"6.4";"";"";"";"";"";"";
"07.02.2016 17:30";"25.0";"738.7";"759.4";"";"61";"";"1";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"06.02.2016 08:30";"18.0";"738.8";"760.0";"";"53";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"10.5";"";"";"";"";"";"";"4.0";"8.3";"";"";"";"";"";"";
"05.02.2016 08:30";"19.2";"738.7";"759.8";"";"53";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"11.5";"";"";"";"";"";"";"4.0";"9.4";"";"";"";"";"";"";
"04.02.2016 17:30";"29.0";"738.8";"759.2";"";"74";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"24.0";"";"";"";"";"";"";
"04.02.2016 08:30";"19.0";"738.7";"759.8";"";"55";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"12.5";"";"";"";"";"";"";"4.0";"9.6";"";"";"";"";"";"";
"03.02.2016 17:30";"29.0";"738.8";"759.2";"";"64";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"03.02.2016 08:30";"19.2";"738.7";"759.8";"";"53";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"12.5";"";"";"";"";"";"";"4.0";"9.4";"";"";"";"";"";"";
"02.02.2016 17:30";"28.0";"738.8";"759.3";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"22.1";"";"";"";"";"";"";
"02.02.2016 08:30";"19.0";"738.7";"759.8";"";"55";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"4.0";"9.6";"";"";"";"";"";"";
"01.02.2016 17:30";"30.6";"738.8";"759.1";"";"64";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"23.0";"";"";"";"";"";"";
"01.02.2016 08:30";"18.0";"738.8";"760.0";"";"53";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"11.5";"";"";"";"";"";"";"4.0";"8.3";"";"";"";"";"";"";
"31.01.2016 17:30";"30.4";"738.8";"759.1";"";"65";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"23.1";"";"";"";"";"";"";
"31.01.2016 08:30";"16.2";"738.0";"759.3";"";"58";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"10.5";"";"";"";"";"";"";"4.0";"7.9";"";"";"";"";"";"";
"30.01.2016 17:30";"30.0";"739.8";"760.2";"";"65";"Wind blowing from the south";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"22.7";"";"";"";"";"";"";
"30.01.2016 08:30";"16.0";"738.0";"759.3";"";"60";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"4.0";"8.1";"";"";"";"";"";"";
"29.01.2016 17:30";"25.4";"739.6";"760.3";"";"73";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"20.2";"";"";"";"";"";"";
"29.01.2016 08:30";"15.0";"738.7";"760.1";"";"68";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"9.5";"";"";"";"";"";"";"4.0";"9.2";"";"";"";"";"";"";
"28.01.2016 17:30";"25.2";"738.7";"759.4";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.0";"";"";"";"";"";"4.0";"16.8";"";"";"";"";"";"";
"28.01.2016 08:30";"14.0";"738.7";"760.2";"";"78";"Wind blowing from the north-east";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"10.2";"";"";"";"";"";"";
"27.01.2016 17:30";"20.0";"738.2";"759.2";"";"83";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"";"27.0";"";"";"";"";"";"4.0";"17.0";"";"";"";"";"";"";
"27.01.2016 08:30";"13.0";"738.7";"760.3";"";"77";"Wind blowing from the north-east";"1";"";"";"50%.";" ";"";"";"8.0";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"9.1";"";"";"";"";"";"";
"26.01.2016 17:30";"24.0";"738.6";"759.3";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.0";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"26.01.2016 08:30";"11.5";"738.9";"760.6";"";"72";"Wind blowing from the east";"1";"";"";"no clouds";" ";"";"";"6.5";"";"";"";"";"";"";"4.0";"6.5";"";"";"";"";"";"";
"25.01.2016 17:30";"23.5";"738.9";"759.7";"";"42";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.5";"";"";"";"";"";"4.0";"9.9";"";"";"";"";"";"";
"25.01.2016 08:30";"11.0";"738.9";"760.6";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"6.0";"";"";"";"";"";"";"4.0";"6.5";"";"";"";"";"";"";
"24.01.2016 17:30";"23.0";"738.6";"759.4";"";"40";"Wind blowing from the south-east";"1";"";"";"no clouds";" ";"";"";"";"26.0";"";"";"";"";"";"4.0";"8.8";"";"";"";"";"";"";
