# Weather station New Kandla, India, WMO_ID=42639,selection from 07.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42639&lang=en
#
"Local time in New Kandla";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"09.05.2016 17:30";"32.8";"751.8";"753.7";"";"62";"Wind blowing from the west";"7";"";"";"no clouds";" ";"";"";"";"37.1";"";"";"";"";"";"10.0";"24.6";"";"";"";"";"";"";
"09.05.2016 08:30";"29.8";"755.4";"757.4";"";"86";"Wind blowing from the west";"4";"";"";"10%  or less, but not 0";" ";"";"";"27.0";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"27.3";"";"";"";"";"";"";
"08.05.2016 08:30";"28.0";"755.7";"757.7";"";"78";"Wind blowing from the south-west";"3";"";"";"10%  or less, but not 0";" ";"";"";"26.4";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.7";"";"";"";"";"";"";
"07.05.2016 17:30";"32.8";"752.0";"753.9";"";"64";"Wind blowing from the south-west";"5";"";"";"no clouds";" ";"";"";"";"36.8";"";"";"";"";"";"10.0";"25.2";"";"";"";"";"";"";
"07.05.2016 08:30";"28.8";"754.7";"756.7";"";"79";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"26.4";"";"";"";"";"";"";"10.0";"24.8";"";"";"";"";"";"";
"06.05.2016 17:30";"33.0";"753.0";"754.9";"";"62";"Wind blowing from the south-west";"5";"";"";"40%.";" ";"";"";"";"36.3";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.8";"";"";"";"";"";"";
"06.05.2016 08:30";"29.4";"755.6";"757.6";"";"76";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"26.2";"";"";"";"";"";"";"10.0";"24.8";"";"";"";"";"";"";
"05.05.2016 17:30";"36.0";"753.3";"755.2";"";"55";"Wind blowing from the south-west";"6";"";"";"20–30%.";" ";"";"";"";"37.1";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.7";"";"";"";"";"";"";
"05.05.2016 08:30";"30.0";"755.0";"757.0";"";"69";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"25.6";"";"";"";"";"";"";"10.0";"23.7";"";"";"";"";"";"";
"04.05.2016 17:30";"34.2";"751.9";"753.8";"";"59";"Wind blowing from the south-west";"8";"";"";"no clouds";" ";"";"";"";"35.7";"";"";"";"";"";"10.0";"25.2";"";"";"";"";"";"";
"04.05.2016 08:30";"29.0";"754.5";"756.5";"";"78";"Wind blowing from the south-west";"3";"";"";"10%  or less, but not 0";" ";"";"";"26.4";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"10%  or less, but not 0";"600-1000";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.7";"";"";"";"";"";"";
"03.05.2016 17:30";"34.6";"752.1";"754.0";"";"63";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"35.3";"";"";"";"";"";"10.0";"26.6";"";"";"";"";"";"";
"03.05.2016 08:30";"28.4";"754.6";"756.6";"";"82";"Wind blowing from the south-west";"3";"";"";"10%  or less, but not 0";" ";"";"";"26.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.0";"";"";"";"";"";"";
"02.05.2016 17:30";"35.0";"752.2";"754.1";"";"60";"Wind blowing from the south-west";"8";"";"";"20–30%.";" ";"";"";"";"36.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"26.1";"";"";"";"";"";"";
"02.05.2016 08:30";"29.4";"754.4";"756.4";"";"82";"Wind blowing from the south-west";"3";"";"";"70 – 80%.";" ";"";"";"27.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"26.0";"";"";"";"";"";"";
"01.05.2016 17:30";"33.8";"752.1";"754.0";"";"61";"Wind blowing from the south-west";"7";"";"";"60%.";" ";"";"";"";"36.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.4";"";"";"";"";"";"";
"01.05.2016 08:30";"29.4";"754.7";"756.7";"";"82";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"10.0";"26.0";"";"";"";"";"";"";
"30.04.2016 17:30";"37.0";"752.9";"754.8";"";"47";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"37.6";"";"";"";"";"";"10.0";"24.0";"";"";"";"";"";"";
"30.04.2016 08:30";"29.2";"755.3";"757.3";"";"78";"Wind blowing from the south-west";"4";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"10.0";"24.9";"";"";"";"";"";"";
"29.04.2016 17:30";"33.8";"752.8";"754.7";"";"64";"Wind blowing from the south-west";"6";"";"";"20–30%.";" ";"";"";"";"39.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"26.0";"";"";"";"";"";"";
"29.04.2016 08:30";"29.0";"754.5";"756.5";"";"74";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"25.4";"";"";"";"";"";"";"10.0";"23.8";"";"";"";"";"";"";
"28.04.2016 17:30";"34.4";"752.6";"754.5";"";"59";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"38.1";"";"";"";"";"";"10.0";"25.4";"";"";"";"";"";"";
"28.04.2016 08:30";"30.0";"755.2";"757.2";"";"59";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"23.9";"";"";"";"";"";"";"10.0";"21.0";"";"";"";"";"";"";
"27.04.2016 17:30";"34.6";"753.4";"755.3";"";"56";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"36.7";"";"";"";"";"";"10.0";"24.7";"";"";"";"";"";"";
"27.04.2016 08:30";"29.0";"756.2";"758.2";"";"46";"Wind blowing from the south-west";"1";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"10.0";"16.1";"";"";"";"";"";"";
"26.04.2016 17:30";"34.6";"754.0";"755.9";"";"48";"Wind blowing from the south-west";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"34.9";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"22.1";"";"";"";"";"";"";
"26.04.2016 08:30";"26.0";"756.4";"758.4";"";"87";"Wind blowing from the west-southwest";"2";"";"";"40%.";" ";"";"";"23.3";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.7";"";"";"";"";"";"";
"25.04.2016 17:30";"33.4";"752.9";"754.8";"";"48";"Wind blowing from the south-west";"6";"";"";"50%.";" ";"";"";"";"34.3";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"20.9";"";"";"";"";"";"";
"25.04.2016 08:30";"28.0";"753.9";"755.9";"";"78";"Wind blowing from the south-west";"5";"";"";"40%.";" ";"";"";"24.6";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.9";"";"";"";"";"";"";
"24.04.2016 17:30";"35.0";"751.3";"753.2";"";"37";"Wind blowing from the south-west";"5";"";"";"no clouds";" ";"";"";"";"35.1";"";"";"";"";"";"10.0";"18.1";"";"";"";"";"";"";
"24.04.2016 08:30";"27.6";"753.7";"755.7";"";"80";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"24.6";"";"";"";"";"";"";"10.0";"23.8";"";"";"";"";"";"";
"23.04.2016 17:30";"34.0";"751.5";"753.4";"";"56";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"35.4";"";"";"";"";"";"10.0";"24.0";"";"";"";"";"";"";
"23.04.2016 08:30";"27.4";"753.8";"755.8";"";"81";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"24.9";"";"";"";"";"";"";"10.0";"23.9";"";"";"";"";"";"";
"22.04.2016 17:30";"33.6";"752.2";"754.1";"";"59";"Wind blowing from the south-west";"8";"";"";"no clouds";" ";"";"";"";"34.4";"";"";"";"";"";"10.0";"24.5";"";"";"";"";"";"";
"22.04.2016 08:30";"28.4";"754.7";"756.7";"";"75";"Wind blowing from the south-west";"5";"";"";"no clouds";" ";"";"";"24.0";"";"";"";"";"";"";"10.0";"23.5";"";"";"";"";"";"";
"21.04.2016 17:30";"32.0";"753.1";"755.0";"";"60";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"34.1";"";"";"";"";"";"10.0";"23.3";"";"";"";"";"";"";
"21.04.2016 08:30";"26.0";"756.5";"758.5";"";"69";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"21.4";"";"";"";"";"";"";"10.0";"19.9";"";"";"";"";"";"";
"20.04.2016 17:30";"34.0";"755.5";"757.4";"";"51";"Wind blowing from the south-west";"5";"";"";"no clouds";" ";"";"";"";"36.5";"";"";"";"";"";"10.0";"22.4";"";"";"";"";"";"";
"20.04.2016 08:30";"27.6";"757.9";"759.9";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.5";"";"";"";"";"";"";"10.0";"20.6";"";"";"";"";"";"";
"19.04.2016 17:30";"34.4";"754.2";"756.1";"";"38";"Wind blowing from the south-west";"5";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"10.0";"18.1";"";"";"";"";"";"";
"19.04.2016 08:30";"27.2";"755.6";"757.6";"";"77";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"24.5";"";"";"";"";"";"";"10.0";"22.8";"";"";"";"";"";"";
"18.04.2016 17:30";"36.0";"753.4";"755.3";"";"37";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"36.6";"";"";"";"";"";"10.0";"19.1";"";"";"";"";"";"";
"18.04.2016 08:30";"27.6";"756.2";"758.2";"";"80";"Wind blowing from the south-west";"2";"";"";"20–30%.";" ";"";"";"24.8";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.8";"";"";"";"";"";"";
"17.04.2016 17:30";"33.2";"753.0";"754.9";"";"55";"Wind blowing from the south-west";"8";"";"";"no clouds";" ";"";"";"";"35.6";"";"";"";"";"";"10.0";"23.1";"";"";"";"";"";"";
"17.04.2016 08:30";"28.6";"754.4";"756.4";"";"80";"Wind blowing from the south-west";"3";"";"";"40%.";" ";"";"";"26.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.9";"";"";"";"";"";"";
"16.04.2016 17:30";"36.0";"751.7";"753.6";"";"37";"Wind blowing from the south-west";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"36.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"19.1";"";"";"";"";"";"";
"16.04.2016 08:30";"27.0";"755.4";"757.4";"";"84";"Wind blowing from the south-west";"3";"";"";"10%  or less, but not 0";" ";"";"";"24.1";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.1";"";"";"";"";"";"";
"15.04.2016 17:30";"33.4";"753.4";"755.3";"";"67";"Wind blowing from the south-west";"6";"";"";"40%.";" ";"";"";"";"34.6";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altostratus opacus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"26.5";"";"";"";"";"";"";
"15.04.2016 08:30";"27.0";"755.8";"757.8";"";"84";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"24.4";"";"";"";"";"";"";"10.0";"24.1";"";"";"";"";"";"";
"14.04.2016 17:30";"36.0";"753.2";"755.1";"";"50";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"36.5";"";"";"";"";"";"10.0";"24.1";"";"";"";"";"";"";
"14.04.2016 08:30";"27.0";"754.9";"756.9";"";"84";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"10.0";"24.1";"";"";"";"";"";"";
"13.04.2016 17:30";"36.0";"753.0";"754.9";"";"42";"Wind blowing from the south-west";"5";"";"";"no clouds";" ";"";"";"";"37.7";"";"";"";"";"";"10.0";"21.0";"";"";"";"";"";"";
"13.04.2016 08:30";"30.0";"755.9";"757.9";"";"60";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"24.3";"";"";"";"";"";"";"10.0";"21.4";"";"";"";"";"";"";
"12.04.2016 17:30";"34.0";"754.7";"756.6";"";"67";"Wind blowing from the south-west";"5";"";"";"no clouds";" ";"";"";"";"38.1";"";"";"";"";"";"10.0";"27.1";"";"";"";"";"";"";
"12.04.2016 08:30";"28.0";"757.5";"759.5";"";"62";"Wind blowing from the north-northwest";"2";"";"";"no clouds";" ";"";"";"24.5";"";"";"";"";"";"";"10.0";"20.1";"";"";"";"";"";"";
"11.04.2016 17:30";"33.0";"756.2";"758.1";"";"67";"Wind blowing from the south-west";"6";"";"";"20–30%.";" ";"";"";"";"38.1";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"26.0";"";"";"";"";"";"";
"11.04.2016 08:30";"27.4";"758.8";"760.8";"";"78";"Wind blowing from the north-northwest";"3";"";"";"no clouds";" ";"";"";"23.9";"";"";"";"";"";"";"10.0";"23.3";"";"";"";"";"";"";
"10.04.2016 17:30";"33.0";"756.3";"758.2";"";"55";"Wind blowing from the south-west";"3";"";"";"no clouds";" ";"";"";"";"36.7";"";"";"";"";"";"10.0";"22.9";"";"";"";"";"";"";
"10.04.2016 08:30";"28.0";"758.4";"760.4";"";"72";"Wind blowing from the north-west";"3";"";"";"40%.";" ";"";"";"25.5";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"40%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"22.4";"";"";"";"";"";"";
"09.04.2016 17:30";"31.0";"755.6";"757.6";"";"71";"Wind blowing from the south-west";"7";"";"";"no clouds";" ";"";"";"";"33.3";"";"";"";"";"";"10.0";"25.1";"";"";"";"";"";"";
"09.04.2016 08:30";"27.0";"757.5";"759.5";"";"76";"Wind blowing from the north-northeast";"1";"";"";"50%.";" ";"";"";"22.4";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"22.3";"";"";"";"";"";"";
"08.04.2016 17:30";"31.4";"755.0";"757.0";"";"61";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"34.9";"";"";"";"";"";"10.0";"23.0";"";"";"";"";"";"";
"08.04.2016 08:30";"25.2";"757.5";"759.5";"";"76";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"20.5";"";"";"";"";"";"";"10.0";"20.6";"";"";"";"";"";"";
"07.04.2016 17:30";"32.0";"754.9";"756.8";"";"53";"Wind blowing from the south-west";"7";"";"";"no clouds";" ";"";"";"";"32.9";"";"";"";"";"";"10.0";"21.3";"";"";"";"";"";"";
"07.04.2016 08:30";"26.0";"757.8";"759.8";"";"73";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"10.0";"20.8";"";"";"";"";"";"";
"06.04.2016 17:30";"30.4";"755.2";"757.2";"";"63";"Wind blowing from the south-west";"7";"";"";"70 – 80%.";" ";"";"";"";"33.3";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"70 – 80%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"22.5";"";"";"";"";"";"";
"06.04.2016 08:30";"25.8";"757.6";"759.6";"";"81";"Wind blowing from the south-west";"2";"";"";"60%.";" ";"";"";"23.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2000-2500";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"22.2";"";"";"";"";"";"";
"05.04.2016 17:30";"32.2";"754.1";"756.0";"";"58";"Wind blowing from the south-west";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"32.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"22.9";"";"";"";"";"";"";
"05.04.2016 08:30";"24.6";"756.8";"758.8";"";"82";"Wind blowing from the south-west";"2";"";"";"10%  or less, but not 0";" ";"";"";"22.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.3";"";"";"";"";"";"";
"04.04.2016 17:30";"31.6";"754.2";"756.1";"";"62";"Wind blowing from the south-west";"7";"";"";"no clouds";" ";"";"";"";"33.7";"";"";"";"";"";"10.0";"23.5";"";"";"";"";"";"";
"04.04.2016 08:30";"26.4";"757.8";"759.8";"";"75";"Wind blowing from the south-west";"2";"";"";"90  or more, but not 100%";" ";"";"";"23.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"21.6";"";"";"";"";"";"";
"03.04.2016 17:30";"32.0";"756.1";"758.0";"";"66";"Wind blowing from the west-southwest";"2";"";"";"90  or more, but not 100%";" ";"";"";"";"34.1";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"90  or more, but not 100%";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.9";"";"";"";"";"";"";
"03.04.2016 08:30";"26.0";"757.9";"759.9";"";"87";"Wind blowing from the south-west";"3";"";"";"60%.";" ";"";"";"24.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"60%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.7";"";"";"";"";"";"";
"02.04.2016 17:30";"32.8";"754.5";"756.4";"";"65";"Wind blowing from the south-west";"6";"";"";"50%.";" ";"";"";"";"35.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"50%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"25.5";"";"";"";"";"";"";
"02.04.2016 08:30";"26.0";"756.6";"758.6";"";"86";"Wind blowing from the west-southwest";"2";"";"";"20–30%.";" ";"";"";"24.0";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"20–30%.";"2500 or more, or no clouds.";"Altocumulus translucidus at a single level.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.4";"";"";"";"";"";"";
"01.04.2016 17:30";"33.2";"753.4";"755.3";"";"54";"Wind blowing from the south-west";"6";"";"";"no clouds";" ";"";"";"";"34.3";"";"";"";"";"";"10.0";"22.7";"";"";"";"";"";"";
