# Weather station Malegaon, India, WMO_ID=42925,selection from 28.05.2013 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42925&lang=en
#
"Local time in Malegaon";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"19.09.2016 08:30";"25.0";"718.1";"755.0";"";"85";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"22.6";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.3";"";"";"";"";"";"";
"18.09.2016 17:30";"27.4";"714.3";"750.7";"";"81";"";"";"";"";"";" ";"";"";"";"29.4";"";"";"2500 or more, or no clouds.";"";"";"10.0";"23.9";"";"";"";"";"";"";
"18.09.2016 08:30";"25.0";"717.5";"754.3";"";"90";"";"";"";"";"";" ";"";"";"22.6";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"23.2";"";"";"";"";"";"";
"17.09.2016 17:30";"28.2";"714.8";"751.1";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"10.0";"23.2";"";"";"";"";"";"";
"17.09.2016 08:30";"24.4";"719.7";"756.7";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.4";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"16.09.2016 17:30";"29.0";"714.3";"750.5";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"23.2";"";"";"";"";"";"";
"16.09.2016 08:30";"25.0";"718.1";"755.0";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.8";"";"";"";"";"";"";"4.0";"22.6";"";"";"";"";"";"";
"15.09.2016 17:30";"27.4";"715.0";"751.4";"";"78";"";"";"";"";"";" ";"";"";"";"31.6";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.3";"";"";"";"";"";"";
"15.09.2016 08:30";"25.2";"718.8";"755.7";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.8";"";"";"";"";"";"";"4.0";"22.8";"";"";"";"";"";"";
"14.09.2016 17:30";"29.2";"717.1";"753.4";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.6";"";"";"";"";"";"10.0";"22.8";"";"";"";"";"";"";
"14.09.2016 08:30";"25.6";"719.7";"756.6";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.4";"";"";"";"";"";"";"4.0";"21.7";"";"";"";"";"";"";
"13.09.2016 08:30";"25.0";"719.7";"756.7";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"4.0";"20.1";"";"";"";"";"";"";
"12.09.2016 08:30";"22.4";"719.0";"756.2";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"19.4";"";"";"";"";"";"";"10.0";"19.8";"";"";"";"";"";"";
"11.09.2016 17:30";"28.8";"717.3";"753.7";"";"62";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.4";"";"";"";"";"";"10.0";"20.9";"";"";"";"";"";"";
"11.09.2016 08:30";"25.0";"719.8";"756.8";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.8";"";"";"";"";"";"";"4.0";"20.4";"";"";"";"";"";"";
"10.09.2016 17:30";"28.2";"718.0";"754.5";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.8";"";"";"";"";"";"10.0";"21.0";"";"";"";"";"";"";
"10.09.2016 08:30";"25.0";"721.2";"758.2";"";"77";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"21.8";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"20.7";"";"";"";"";"";"";
"09.09.2016 17:30";"29.2";"719.7";"756.1";"";"56";"";"";"";"";"";" ";"";"";"";"32.0";"";"";"2500 or more, or no clouds.";"";"";"10.0";"19.4";"";"";"";"";"";"";
"09.09.2016 08:30";"24.2";"721.4";"758.5";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.2";"";"";"";"";"";"";"4.0";"20.5";"";"";"";"";"";"";
"08.09.2016 17:30";"26.8";"719.5";"756.2";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.2";"";"";"";"";"";"10.0";"21.1";"";"";"";"";"";"";
"07.09.2016 17:30";"26.0";"718.1";"754.8";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.0";"";"";"";"";"";"10.0";"20.5";"";"";"";"";"";"";
"07.09.2016 08:30";"25.0";"719.7";"756.7";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"19.8";"";"";"";"";"";"";
"06.09.2016 17:30";"30.8";"718.1";"754.2";"";"48";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.2";"";"";"";"";"";"10.0";"18.4";"";"";"";"";"";"";
"06.09.2016 08:30";"24.2";"719.6";"756.7";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.2";"";"";"";"";"";"";"4.0";"19.8";"";"";"";"";"";"";
"05.09.2016 17:30";"30.2";"717.2";"753.4";"";"52";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"19.2";"";"";"";"";"";"";
"05.09.2016 08:30";"24.8";"719.7";"756.7";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.4";"";"";"";"";"";"";"4.0";"19.2";"";"";"";"";"";"";
"04.09.2016 17:30";"29.6";"717.2";"753.4";"";"54";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.6";"";"";"";"";"";"10.0";"19.2";"";"";"";"";"";"";
"04.09.2016 08:30";"24.4";"719.0";"756.0";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"20.4";"";"";"";"";"";"";"4.0";"20.4";"";"";"";"";"";"";
"03.09.2016 17:30";"29.6";"715.1";"751.2";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"19.9";"";"";"";"";"";"";
"03.09.2016 08:30";"24.6";"717.3";"754.2";"";"80";"";"";"";"";"";" ";"";"";"21.2";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.0";"";"";"";"";"";"";
"02.09.2016 17:30";"27.6";"715.0";"751.4";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"10.0";"22.0";"";"";"";"";"";"";
"02.09.2016 08:30";"25.2";"717.2";"754.0";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.8";"";"";"";"";"";"";"4.0";"22.2";"";"";"";"";"";"";
"01.09.2016 17:30";"29.6";"714.9";"751.0";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.4";"";"";"";"";"";"10.0";"21.9";"";"";"";"";"";"";
"31.08.2016 17:30";"27.4";"713.3";"749.6";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"10.0";"23.6";"";"";"";"";"";"";
"31.08.2016 08:30";"25.0";"717.2";"754.0";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.8";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"30.08.2016 17:30";"30.0";"713.3";"749.3";"";"72";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"33.0";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"24.3";"";"";"";"";"";"";
"30.08.2016 08:30";"26.2";"717.1";"753.8";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.2";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"29.08.2016 17:30";"31.0";"715.0";"751.0";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.0";"";"";"";"";"";"10.0";"22.2";"";"";"";"";"";"";
"29.08.2016 08:30";"26.2";"717.1";"753.8";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.4";"";"";"";"";"";"";"4.0";"22.7";"";"";"";"";"";"";
"28.08.2016 17:30";"31.2";"714.2";"750.1";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.4";"";"";"";"";"";"10.0";"22.4";"";"";"";"";"";"";
"28.08.2016 08:30";"26.0";"717.1";"753.8";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.2";"";"";"";"";"";"";"4.0";"23.1";"";"";"";"";"";"";
"27.08.2016 17:30";"33.2";"714.1";"749.8";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"34.0";"";"";"";"";"";"10.0";"23.1";"";"";"";"";"";"";
"27.08.2016 08:30";"25.2";"717.2";"754.0";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"26.08.2016 17:30";"29.2";"714.9";"751.1";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"10.0";"22.8";"";"";"";"";"";"";
"26.08.2016 08:30";"25.8";"717.3";"754.0";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"21.9";"";"";"";"";"";"";
"25.08.2016 17:30";"31.0";"716.6";"752.7";"";"58";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"32.8";"";"";"";"";"";"10.0";"21.9";"";"";"";"";"";"";
"25.08.2016 08:30";"25.0";"717.4";"754.2";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"4.0";"21.4";"";"";"";"";"";"";
"24.08.2016 17:30";"27.8";"715.1";"751.5";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.6";"";"";"";"";"";"10.0";"22.5";"";"";"";"";"";"";
"24.08.2016 08:30";"25.2";"716.0";"752.7";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.6";"";"";"";"";"";"";"4.0";"22.2";"";"";"";"";"";"";
"23.08.2016 17:30";"28.4";"715.0";"751.3";"";"68";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"21.9";"";"";"";"";"";"";
"23.08.2016 08:30";"26.0";"717.3";"754.0";"";"76";"";"";"";"";"";" ";"";"";"23.6";"";"";"";"2500 or more, or no clouds.";"";"";"4.0";"21.5";"";"";"";"";"";"";
"22.08.2016 17:30";"28.2";"715.1";"751.4";"";"69";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.6";"";"";"";"";"";"10.0";"22.0";"";"";"";"";"";"";
"22.08.2016 08:30";"25.0";"717.4";"754.2";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.4";"";"";"";"";"";"";"4.0";"21.4";"";"";"";"";"";"";
"21.08.2016 17:30";"29.0";"714.3";"750.5";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"10.0";"21.2";"";"";"";"";"";"";
"21.08.2016 08:30";"25.0";"716.0";"752.8";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"21.1";"";"";"";"";"";"";
"20.08.2016 17:30";"26.4";"714.2";"750.7";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"21.0";"";"";"";"";"";"";
"20.08.2016 08:30";"25.4";"716.0";"752.7";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.2";"";"";"";"";"";"";"4.0";"20.5";"";"";"";"";"";"";
"19.08.2016 17:30";"30.0";"714.3";"750.4";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.4";"";"";"";"";"";"10.0";"22.4";"";"";"";"";"";"";
"19.08.2016 08:30";"25.6";"716.0";"752.7";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.4";"";"";"";"";"";"";"4.0";"21.7";"";"";"";"";"";"";
"18.08.2016 17:30";"30.4";"714.3";"750.3";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"10.0";"22.8";"";"";"";"";"";"";
"18.08.2016 08:30";"25.0";"716.0";"752.8";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"17.08.2016 17:30";"29.8";"714.3";"750.4";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.4";"";"";"";"";"";"10.0";"23.1";"";"";"";"";"";"";
"17.08.2016 08:30";"25.4";"716.0";"752.7";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"16.08.2016 17:30";"29.2";"714.3";"750.4";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"21.8";"";"";"";"";"";"";
"16.08.2016 08:30";"24.8";"716.6";"753.4";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"22.4";"";"";"";"";"";"";
"15.08.2016 17:30";"28.6";"714.3";"750.5";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.5";"";"";"";"";"";"10.0";"23.6";"";"";"";"";"";"";
"15.08.2016 08:30";"25.2";"717.5";"754.3";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.3";"";"";"";"";"";"";"4.0";"21.3";"";"";"";"";"";"";
"14.08.2016 17:30";"28.4";"715.3";"751.6";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"10.0";"22.8";"";"";"";"";"";"";
"14.08.2016 08:30";"25.2";"717.5";"754.3";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"13.08.2016 17:30";"28.0";"715.9";"752.3";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"21.4";"";"";"";"";"";"";
"13.08.2016 08:30";"25.8";"717.3";"754.0";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.2";"";"";"";"";"";"";"4.0";"21.9";"";"";"";"";"";"";
"12.08.2016 17:30";"29.2";"716.8";"753.1";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.1";"";"";"";"";"";"10.0";"21.5";"";"";"";"";"";"";
"12.08.2016 08:30";"25.2";"718.4";"755.3";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"21.9";"";"";"";"";"";"";
"11.08.2016 17:30";"28.6";"716.6";"752.9";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"10.0";"21.4";"";"";"";"";"";"";
"11.08.2016 08:30";"25.0";"717.7";"754.5";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.2";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"10.08.2016 17:30";"27.0";"715.1";"751.6";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.4";"";"";"";"";"";"10.0";"21.6";"";"";"";"";"";"";
"10.08.2016 08:30";"24.2";"716.5";"753.4";"";"90";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.0";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.4";"";"";"";"";"";"";
"09.08.2016 08:30";"24.8";"716.3";"753.1";"";"87";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.5";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.4";"";"";"";"";"";"";
"08.08.2016 17:30";"28.2";"715.2";"751.5";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.3";"";"";"";"";"";"10.0";"21.6";"";"";"";"";"";"";
"08.08.2016 08:30";"24.6";"716.7";"753.6";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.8";"";"";"";"";"";"";"4.0";"22.2";"";"";"";"";"";"";
"07.08.2016 17:30";"27.4";"713.9";"750.3";"";"76";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.3";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"22.7";"";"";"";"";"";"";
"07.08.2016 08:30";"24.2";"715.8";"752.7";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.8";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.6";"";"";"";"";"";"";
"06.08.2016 17:30";"26.2";"714.5";"751.0";"";"79";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"27.2";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"22.3";"";"";"";"";"";"";
"06.08.2016 08:30";"24.8";"714.7";"751.4";"";"86";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"23.1";"";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"100%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"22.2";"";"";"";"";"";"";
"05.08.2016 17:30";"27.6";"713.1";"749.4";"";"80";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.5";"";"";"";"";"";"10.0";"23.8";"";"";"";"";"";"";
"05.08.2016 08:30";"25.6";"712.0";"748.5";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.3";"";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"04.08.2016 17:30";"28.0";"712.4";"748.6";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.6";"";"";"";"";"";"10.0";"22.1";"";"";"";"";"";"";
"04.08.2016 08:30";"25.0";"713.7";"750.3";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.4";"";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"03.08.2016 17:30";"26.8";"712.3";"748.6";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.2";"";"";"";"";"";"10.0";"22.4";"";"";"";"";"";"";
"03.08.2016 08:30";"25.2";"713.5";"750.1";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.8";"";"";"";"";"";"";"4.0";"21.9";"";"";"";"";"";"";
"02.08.2016 17:30";"25.2";"712.3";"748.8";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.0";"";"";"";"";"";"10.0";"22.5";"";"";"";"";"";"";
"02.08.2016 08:30";"23.8";"713.6";"750.4";"";"91";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"01.08.2016 17:30";"27.2";"713.4";"749.8";"";"76";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.2";"";"";"";"";"";"10.0";"22.6";"";"";"";"";"";"";
"01.08.2016 08:30";"25.6";"716.1";"752.8";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.8";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"31.07.2016 17:30";"27.8";"713.5";"749.8";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"29.6";"";"";"";"";"";"10.0";"22.3";"";"";"";"";"";"";
"31.07.2016 08:30";"25.4";"716.8";"753.6";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"22.1";"";"";"";"";"";"";
"30.07.2016 17:30";"26.8";"713.5";"749.9";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.2";"";"";"";"";"";"10.0";"22.7";"";"";"";"";"";"";
"30.07.2016 08:30";"25.0";"716.1";"752.9";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"29.07.2016 17:30";"29.0";"713.6";"749.7";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.2";"";"";"";"";"";"10.0";"21.9";"";"";"";"";"";"";
"29.07.2016 08:30";"24.8";"717.4";"754.3";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.4";"";"";"";"";"";"";"4.0";"21.8";"";"";"";"";"";"";
"28.07.2016 17:30";"27.0";"713.5";"749.9";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.4";"";"";"";"";"";"10.0";"22.6";"";"";"";"";"";"";
"28.07.2016 08:30";"25.0";"717.5";"754.3";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"27.07.2016 17:30";"26.2";"713.7";"750.2";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.2";"";"";"";"";"";"10.0";"22.0";"";"";"";"";"";"";
"26.07.2016 17:30";"28.0";"713.5";"749.8";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.4";"";"";"";"";"";"10.0";"23.7";"";"";"";"";"";"";
"26.07.2016 08:30";"24.2";"716.7";"753.6";"";"88";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"22.1";"";"";"";"";"";"";
"25.07.2016 17:30";"31.2";"714.0";"749.9";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.4";"";"";"";"";"";"10.0";"22.4";"";"";"";"";"";"";
"25.07.2016 08:30";"25.2";"716.0";"752.7";"";"84";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.8";"";"";"";"";"";"";"4.0";"22.2";"";"";"";"";"";"";
"24.07.2016 17:30";"27.2";"713.4";"749.8";"";"81";"Calm, no wind";"0";"";"";"70 – 80%.";" ";"";"";"";"30.6";"Stratus nebulosus or Stratus fractus other than of bad weather, or both.";"70 – 80%.";"2500 or more, or no clouds.";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"10.0";"23.7";"";"";"";"";"";"";
"24.07.2016 08:30";"25.0";"716.0";"752.8";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.6";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"23.07.2016 17:30";"25.6";"713.8";"750.4";"";"87";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"23.3";"";"";"";"";"";"";
"23.07.2016 08:30";"26.0";"716.1";"752.7";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.8";"";"";"";"";"";"";"4.0";"15.0";"";"";"";"";"";"";
"22.07.2016 17:30";"27.6";"714.3";"750.7";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"10.0";"21.6";"";"";"";"";"";"";
"22.07.2016 08:30";"25.8";"716.8";"753.5";"";"81";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"22.2";"";"";"";"";"";"";
"21.07.2016 17:30";"28.2";"714.2";"750.5";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"27.2";"";"";"";"";"";"10.0";"21.6";"";"";"";"";"";"";
"21.07.2016 08:30";"25.0";"716.9";"753.7";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.4";"";"";"";"";"";"";"4.0";"22.3";"";"";"";"";"";"";
"20.07.2016 17:30";"28.2";"715.8";"752.2";"";"69";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.8";"";"";"";"";"";"10.0";"22.0";"";"";"";"";"";"";
"20.07.2016 08:30";"25.0";"718.1";"755.0";"";"82";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.4";"";"";"";"";"";"";"4.0";"21.7";"";"";"";"";"";"";
"19.07.2016 17:30";"25.6";"715.8";"752.5";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"26.2";"";"";"";"";"";"10.0";"22.9";"";"";"";"";"";"";
"19.07.2016 08:30";"25.0";"718.0";"754.9";"";"83";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.2";"";"";"";"";"";"";"4.0";"22.0";"";"";"";"";"";"";
"18.07.2016 17:30";"27.8";"716.7";"753.1";"";"70";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"10.0";"21.9";"";"";"";"";"";"";
"18.07.2016 08:30";"26.6";"717.9";"754.6";"";"74";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"21.5";"";"";"";"";"";"";
"17.07.2016 17:30";"28.8";"715.6";"751.9";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"10.0";"22.0";"";"";"";"";"";"";
"17.07.2016 08:30";"27.0";"718.0";"754.6";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.8";"";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"16.07.2016 17:30";"31.0";"713.4";"749.3";"";"57";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.6";"";"";"";"";"";"10.0";"21.5";"";"";"";"";"";"";
"15.07.2016 17:30";"29.0";"712.7";"748.8";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"30.2";"";"";"";"";"";"10.0";"21.6";"";"";"";"";"";"";
"15.07.2016 08:30";"26.4";"715.1";"751.6";"";"75";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"10.0";"21.6";"";"";"";"";"";"";
