# Weather station Amravati, India, WMO_ID=42937,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42937&lang=en
#
"Local time in Amravati";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"29.12.2016 08:30";"19.2";"731.4";"763.7";"";"49";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"10.6";"";"";"";"";"";"";"4.0";"8.2";"";"";"";"";"";"";
"28.12.2016 17:30";"26.6";"727.6";"758.9";"";"53";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"27.4";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"28.12.2016 08:30";"17.0";"730.2";"762.7";"";"53";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"4.0";"7.3";"";"";"";"";"";"";
"27.12.2016 17:30";"26.2";"727.6";"759.0";"";"46";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"26.8";"";"";"";"";"";"4.0";"13.6";"";"";"";"";"";"";
"27.12.2016 08:30";"17.6";"730.4";"762.8";"";"52";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"10.4";"";"";"";"";"";"";"4.0";"7.6";"";"";"";"";"";"";
"26.12.2016 17:30";"27.8";"727.5";"758.7";"";"44";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"28.4";"";"";"";"";"";"4.0";"14.4";"";"";"";"";"";"";
"26.12.2016 08:30";"17.8";"729.4";"761.8";"";"68";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"12.8";"";"";"";"";"";"";"4.0";"11.7";"";"";"";"";"";"";
"25.12.2016 08:30";"20.4";"727.9";"759.9";"";"42";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"10.4";"";"";"";"";"";"";"4.0";"6.9";"";"";"";"";"";"";
"24.12.2016 17:30";"29.2";"724.9";"755.8";"";"42";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"";"29.8";"";"";"";"";"";"4.0";"15.0";"";"";"";"";"";"";
"24.12.2016 08:30";"18.4";"727.9";"760.2";"";"55";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"10.8";"";"";"";"";"";"";"4.0";"9.1";"";"";"";"";"";"";
"23.12.2016 17:30";"29.4";"726.6";"757.6";"";"46";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"30.0";"";"";"";"";"";"4.0";"16.5";"";"";"";"";"";"";
"22.12.2016 17:30";"28.6";"727.5";"758.6";"";"49";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"22.12.2016 08:30";"19.6";"730.3";"762.5";"";"45";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"9.6";"";"";"";"";"";"";"4.0";"7.3";"";"";"";"";"";"";
"21.12.2016 17:30";"28.6";"727.6";"758.7";"";"50";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"29.4";"";"";"";"";"";"4.0";"17.1";"";"";"";"";"";"";
"21.12.2016 08:30";"20.8";"731.2";"763.3";"";"41";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"9.0";"";"";"";"";"";"";"4.0";"6.9";"";"";"";"";"";"";
"20.12.2016 17:30";"27.0";"727.5";"758.8";"";"44";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"27.8";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"20.12.2016 08:30";"18.8";"731.2";"763.5";"";"52";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"10.2";"";"";"";"";"";"";"4.0";"8.7";"";"";"";"";"";"";
"19.12.2016 17:30";"26.0";"728.1";"759.5";"";"44";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"26.8";"";"";"";"";"";"4.0";"12.9";"";"";"";"";"";"";
"19.12.2016 08:30";"18.8";"731.1";"763.4";"";"53";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"11.2";"";"";"";"";"";"";"4.0";"9.1";"";"";"";"";"";"";
"18.12.2016 17:30";"27.0";"728.1";"759.4";"";"45";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"27.8";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"18.12.2016 08:30";"18.4";"731.1";"763.5";"";"55";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"4.0";"9.1";"";"";"";"";"";"";
"17.12.2016 17:30";"28.8";"728.1";"759.2";"";"45";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.6";"";"";"";"";"";"4.0";"15.6";"";"";"";"";"";"";
"17.12.2016 08:30";"21.2";"730.6";"762.7";"";"53";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"12.8";"";"";"";"";"";"";"4.0";"11.3";"";"";"";"";"";"";
"16.12.2016 17:30";"29.8";"728.1";"759.1";"";"45";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"30.6";"";"";"";"";"";"4.0";"16.6";"";"";"";"";"";"";
"16.12.2016 08:30";"18.4";"730.7";"763.1";"";"55";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"12.6";"";"";"";"";"";"";"4.0";"9.1";"";"";"";"";"";"";
"15.12.2016 17:30";"28.4";"727.4";"758.5";"";"51";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"4.0";"17.2";"";"";"";"";"";"";
"15.12.2016 08:30";"21.0";"730.0";"762.0";"";"54";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"14.4";"";"";"";"";"";"";"4.0";"11.3";"";"";"";"";"";"";
"14.12.2016 17:30";"27.2";"727.5";"758.8";"";"52";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"28.2";"";"";"";"";"";"4.0";"16.5";"";"";"";"";"";"";
"14.12.2016 08:30";"19.4";"729.2";"761.4";"";"70";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"14.6";"";"";"";"";"";"";"4.0";"13.7";"";"";"";"";"";"";
"13.12.2016 08:30";"22.0";"728.4";"760.3";"";"51";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"14.2";"";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"12.12.2016 17:30";"29.8";"725.9";"756.8";"";"52";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"30.6";"";"";"";"";"";"4.0";"18.9";"";"";"";"";"";"";
"12.12.2016 08:30";"21.6";"728.4";"760.3";"";"48";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"4.0";"10.1";"";"";"";"";"";"";
"11.12.2016 17:30";"30.6";"725.0";"755.8";"";"53";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"31.6";"";"";"";"";"";"4.0";"19.9";"";"";"";"";"";"";
"11.12.2016 08:30";"21.8";"728.7";"760.6";"";"47";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"11.2";"";"";"";"";"";"";"4.0";"9.9";"";"";"";"";"";"";
"10.12.2016 17:30";"28.0";"725.2";"756.3";"";"54";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"28.6";"";"";"";"";"";"4.0";"17.8";"";"";"";"";"";"";
"10.12.2016 08:30";"20.2";"728.6";"760.7";"";"51";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"11.2";"";"";"";"";"";"";"4.0";"9.6";"";"";"";"";"";"";
"09.12.2016 17:30";"29.0";"725.1";"756.1";"";"61";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"29.8";"";"";"";"";"";"4.0";"20.8";"";"";"";"";"";"";
"09.12.2016 08:30";"17.8";"728.8";"761.2";"";"56";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"10.0";"";"";"";"";"";"";"4.0";"8.8";"";"";"";"";"";"";
"08.12.2016 17:30";"28.6";"726.5";"757.6";"";"61";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.4";"";"";"";"";"";"4.0";"20.3";"";"";"";"";"";"";
"08.12.2016 08:30";"20.4";"730.0";"762.1";"";"49";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"12.4";"";"";"";"";"";"";"4.0";"9.4";"";"";"";"";"";"";
"07.12.2016 17:30";"27.8";"727.3";"758.5";"";"61";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"28.6";"";"";"";"";"";"4.0";"19.7";"";"";"";"";"";"";
"07.12.2016 08:30";"19.6";"730.8";"763.0";"";"56";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"13.0";"";"";"";"";"";"";"4.0";"10.6";"";"";"";"";"";"";
"06.12.2016 17:30";"28.0";"727.3";"758.5";"";"59";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"28.8";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"06.12.2016 08:30";"19.0";"730.7";"763.0";"";"56";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"4.0";"9.9";"";"";"";"";"";"";
"05.12.2016 17:30";"27.6";"728.1";"759.3";"";"61";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"28.4";"";"";"";"";"";"50.0";"19.5";"";"";"";"";"";"";
"05.12.2016 08:30";"19.4";"730.5";"762.7";"";"59";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"14.2";"";"";"";"";"";"";"4.0";"11.2";"";"";"";"";"";"";
"04.12.2016 17:30";"27.8";"728.0";"759.2";"";"42";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"28.6";"";"";"";"";"";"4.0";"13.6";"";"";"";"";"";"";
"04.12.2016 08:30";"21.0";"732.1";"764.2";"";"53";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"14.8";"";"";"";"";"";"";"4.0";"11.1";"";"";"";"";"";"";
"03.12.2016 17:30";"28.4";"728.8";"760.0";"";"41";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"4.0";"14.0";"";"";"";"";"";"";
"03.12.2016 08:30";"20.2";"731.4";"763.6";"";"98";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"14.6";"";"";"";"";"";"";"4.0";"19.9";"";"";"";"";"";"";
"02.12.2016 17:30";"28.4";"727.3";"758.4";"";"38";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"02.12.2016 08:30";"22.0";"731.3";"763.3";"";"51";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"14.0";"";"";"";"";"";"";"4.0";"11.5";"";"";"";"";"";"";
"01.12.2016 17:30";"29.0";"727.2";"758.3";"";"49";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"29.6";"";"";"";"";"";"4.0";"17.2";"";"";"";"";"";"";
"01.12.2016 08:30";"22.0";"729.0";"760.9";"";"56";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"14.2";"";"";"";"";"";"";"4.0";"12.8";"";"";"";"";"";"";
"30.11.2016 17:30";"30.4";"727.3";"758.2";"";"51";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"";"31.4";"";"";"";"";"";"4.0";"19.3";"";"";"";"";"";"";
"30.11.2016 08:30";"20.0";"729.7";"761.9";"";"57";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"4.0";"11.1";"";"";"";"";"";"";
"29.11.2016 17:30";"31.2";"726.5";"757.3";"";"39";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"31.8";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"29.11.2016 08:30";"22.0";"729.9";"761.8";"";"47";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"12.4";"";"";"";"";"";"";"4.0";"10.1";"";"";"";"";"";"";
"28.11.2016 17:30";"29.8";"726.5";"757.5";"";"57";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"30.4";"";"";"";"";"";"4.0";"20.3";"";"";"";"";"";"";
"28.11.2016 08:30";"22.2";"729.0";"760.9";"";"47";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"12.8";"";"";"";"";"";"";"4.0";"10.4";"";"";"";"";"";"";
"27.11.2016 17:30";"31.4";"726.5";"757.3";"";"44";"Wind blowing from the west-southwest";"1";"";"";"no clouds";" ";"";"";"";"32.0";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"27.11.2016 08:30";"22.0";"729.1";"761.0";"";"47";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"12.8";"";"";"";"";"";"";"4.0";"10.1";"";"";"";"";"";"";
"26.11.2016 17:30";"31.6";"726.5";"757.3";"";"19";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"32.4";"";"";"";"";"";"4.0";"5.5";"";"";"";"";"";"";
"26.11.2016 08:30";"21.2";"729.2";"761.2";"";"44";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"11.0";"";"";"";"";"";"";"4.0";"8.5";"";"";"";"";"";"";
"25.11.2016 17:30";"30.4";"725.8";"756.7";"";"51";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"19.2";"";"";"";"";"";"";
"25.11.2016 08:30";"22.0";"729.2";"761.1";"";"46";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"12.4";"";"";"";"";"";"";"4.0";"9.7";"";"";"";"";"";"";
"24.11.2016 17:30";"29.2";"726.6";"757.6";"";"50";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.8";"";"";"";"";"";"4.0";"17.8";"";"";"";"";"";"";
"24.11.2016 08:30";"20.0";"729.2";"761.3";"";"57";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"12.8";"";"";"";"";"";"";"4.0";"11.1";"";"";"";"";"";"";
"23.11.2016 17:30";"29.0";"725.7";"756.7";"";"54";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.8";"";"";"";"";"";"4.0";"18.7";"";"";"";"";"";"";
"23.11.2016 08:30";"20.2";"728.3";"760.4";"";"47";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"12.6";"";"";"";"";"";"";"4.0";"8.6";"";"";"";"";"";"";
"22.11.2016 17:30";"30.2";"725.7";"756.6";"";"39";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"30.6";"";"";"";"";"";"4.0";"14.7";"";"";"";"";"";"";
"22.11.2016 08:30";"21.6";"728.4";"760.3";"";"46";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"12.6";"";"";"";"";"";"";"4.0";"9.6";"";"";"";"";"";"";
"21.11.2016 17:30";"30.2";"725.8";"756.7";"";"29";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"30.8";"";"";"";"";"";"4.0";"10.5";"";"";"";"";"";"";
"21.11.2016 08:30";"21.4";"728.5";"760.4";"";"48";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"12.2";"";"";"";"";"";"";"4.0";"10.0";"";"";"";"";"";"";
"20.11.2016 17:30";"29.4";"725.8";"756.8";"";"46";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"29.8";"";"";"";"";"";"4.0";"16.5";"";"";"";"";"";"";
"20.11.2016 08:30";"24.6";"729.3";"760.9";"";"33";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"11.4";"";"";"";"";"";"";"4.0";"7.2";"";"";"";"";"";"";
"19.11.2016 17:30";"28.6";"725.9";"756.9";"";"31";"Wind blowing from the east-southeast";"1";"";"";"no clouds";" ";"";"";"";"29.2";"";"";"";"";"";"4.0";"10.0";"";"";"";"";"";"";
"19.11.2016 08:30";"19.2";"728.5";"760.7";"";"49";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"12.0";"";"";"";"";"";"";"4.0";"8.2";"";"";"";"";"";"";
"18.11.2016 17:30";"28.8";"726.5";"757.6";"";"32";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.4";"";"";"";"";"";"4.0";"10.3";"";"";"";"";"";"";
"18.11.2016 08:30";"20.4";"730.0";"762.1";"";"88";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"11.4";"";"";"";"";"";"";"4.0";"18.4";"";"";"";"";"";"";
"17.11.2016 17:30";"28.6";"728.1";"759.2";"";"27";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.4";"";"";"";"";"";"4.0";"7.9";"";"";"";"";"";"";
"17.11.2016 08:30";"21.2";"730.6";"762.7";"";"46";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"14.2";"";"";"";"";"";"";"4.0";"9.0";"";"";"";"";"";"";
"16.11.2016 17:30";"30.4";"727.3";"758.2";"";"31";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"30.8";"";"";"";"";"";"4.0";"11.4";"";"";"";"";"";"";
"16.11.2016 08:30";"22.0";"729.0";"760.9";"";"48";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"14.4";"";"";"";"";"";"";"4.0";"10.6";"";"";"";"";"";"";
"15.11.2016 17:30";"28.8";"727.3";"758.4";"";"45";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.4";"";"";"";"";"";"4.0";"15.6";"";"";"";"";"";"";
"15.11.2016 08:30";"21.0";"729.1";"761.1";"";"76";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"14.6";"";"";"";"";"";"";"4.0";"16.6";"";"";"";"";"";"";
"14.11.2016 17:30";"28.0";"727.9";"759.1";"";"49";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"28.6";"";"";"";"";"";"4.0";"16.3";"";"";"";"";"";"";
"14.11.2016 08:30";"20.2";"729.9";"762.0";"";"59";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"14.4";"";"";"";"";"";"";"4.0";"11.8";"";"";"";"";"";"";
"13.11.2016 17:30";"28.4";"728.0";"759.2";"";"51";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.0";"";"";"";"";"";"4.0";"17.2";"";"";"";"";"";"";
"13.11.2016 08:30";"22.4";"730.7";"762.6";"";"45";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"12.8";"";"";"";"";"";"";"4.0";"9.7";"";"";"";"";"";"";
"12.11.2016 17:30";"28.0";"727.3";"758.5";"";"53";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"28.6";"";"";"";"";"";"4.0";"17.5";"";"";"";"";"";"";
"12.11.2016 08:30";"23.4";"729.8";"761.6";"";"45";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"12.2";"";"";"";"";"";"";"4.0";"10.6";"";"";"";"";"";"";
"11.11.2016 17:30";"27.6";"726.4";"757.6";"";"36";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"";"28.2";"";"";"";"";"";"4.0";"11.0";"";"";"";"";"";"";
"11.11.2016 08:30";"22.2";"729.2";"761.1";"";"40";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"12.4";"";"";"";"";"";"";"4.0";"8.0";"";"";"";"";"";"";
"10.11.2016 17:30";"29.4";"725.8";"756.8";"";"54";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.8";"";"";"";"";"";"4.0";"19.2";"";"";"";"";"";"";
"10.11.2016 08:30";"21.2";"730.0";"762.0";"";"44";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"11.2";"";"";"";"";"";"";"4.0";"8.5";"";"";"";"";"";"";
"09.11.2016 17:30";"29.2";"727.3";"758.3";"";"47";"Wind blowing from the south-southwest";"1";"";"";"no clouds";" ";"";"";"";"29.6";"";"";"";"";"";"4.0";"16.7";"";"";"";"";"";"";
"09.11.2016 08:30";"20.4";"730.7";"762.8";"";"56";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"13.4";"";"";"";"";"";"";"4.0";"11.2";"";"";"";"";"";"";
"08.11.2016 17:30";"30.4";"726.4";"757.3";"";"49";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"30.8";"";"";"";"";"";"4.0";"18.6";"";"";"";"";"";"";
"08.11.2016 08:30";"21.0";"729.2";"761.2";"";"53";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"4.0";"11.1";"";"";"";"";"";"";
"07.11.2016 17:30";"30.6";"726.4";"757.3";"";"41";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"07.11.2016 08:30";"23.4";"729.2";"760.9";"";"39";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"12.6";"";"";"";"";"";"";"4.0";"8.7";"";"";"";"";"";"";
"06.11.2016 17:30";"29.2";"725.7";"756.7";"";"41";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.8";"";"";"";"";"";"4.0";"14.6";"";"";"";"";"";"";
"06.11.2016 08:30";"22.0";"727.6";"759.4";"";"53";"Wind blowing from the north-northwest";"1";"";"";"no clouds";" ";"";"";"13.2";"";"";"";"";"";"";"4.0";"11.9";"";"";"";"";"";"";
"05.11.2016 17:30";"30.0";"724.1";"754.9";"";"43";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"";"30.6";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"05.11.2016 08:30";"21.4";"726.1";"757.9";"";"63";"Wind blowing from the west-northwest";"1";"";"";"no clouds";" ";"";"";"15.0";"";"";"";"";"";"";"4.0";"14.1";"";"";"";"";"";"";
"04.11.2016 17:30";"30.0";"724.7";"755.6";"";"43";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"30.4";"";"";"";"";"";"4.0";"16.1";"";"";"";"";"";"";
"03.11.2016 17:30";"30.8";"726.5";"757.3";"";"41";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"31.2";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"03.11.2016 08:30";"22.4";"729.0";"760.9";"";"58";"Wind blowing from the north-northeast";"2";"";"";"no clouds";" ";"";"";"15.4";"";"";"";"";"";"";"4.0";"13.7";"";"";"";"";"";"";
"02.11.2016 17:30";"28.8";"726.4";"757.5";"";"45";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.4";"";"";"";"";"";"4.0";"15.7";"";"";"";"";"";"";
"02.11.2016 08:30";"22.4";"729.0";"760.9";"";"58";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"14.2";"";"";"";"";"";"";"4.0";"13.7";"";"";"";"";"";"";
"01.11.2016 17:30";"29.0";"727.0";"758.1";"";"42";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.6";"";"";"";"";"";"4.0";"14.8";"";"";"";"";"";"";
"01.11.2016 08:30";"22.2";"729.8";"761.7";"";"61";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"15.4";"";"";"";"";"";"";"4.0";"14.2";"";"";"";"";"";"";
"31.10.2016 17:30";"29.4";"727.8";"758.9";"";"46";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.8";"";"";"";"";"";"4.0";"16.5";"";"";"";"";"";"";
"31.10.2016 08:30";"24.4";"730.5";"762.2";"";"77";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"16.8";"";"";"";"";"";"";"4.0";"20.0";"";"";"";"";"";"";
"30.10.2016 17:30";"30.2";"727.0";"757.9";"";"47";"Wind blowing from the north-northeast";"1";"";"";"no clouds";" ";"";"";"";"30.6";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"30.10.2016 08:30";"23.0";"728.2";"760.0";"";"57";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"14.0";"";"";"";"";"";"";
"29.10.2016 17:30";"30.8";"725.6";"756.4";"";"45";"Wind blowing from the south-southeast";"1";"";"";"no clouds";" ";"";"";"";"31.4";"";"";"";"";"";"4.0";"17.6";"";"";"";"";"";"";
"29.10.2016 08:30";"23.8";"727.7";"759.3";"";"54";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"16.0";"";"";"";"";"";"";"4.0";"13.8";"";"";"";"";"";"";
"28.10.2016 17:30";"29.2";"725.7";"756.7";"";"42";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"29.6";"";"";"";"";"";"4.0";"15.0";"";"";"";"";"";"";
"28.10.2016 08:30";"23.0";"728.2";"760.0";"";"53";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"15.4";"";"";"";"";"";"";"4.0";"12.8";"";"";"";"";"";"";
"27.10.2016 17:30";"30.4";"726.3";"757.2";"";"49";"Wind blowing from the east-northeast";"1";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"18.6";"";"";"";"";"";"";
