# Weather station Jalna, India, WMO_ID=43012,selection from 08.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=43012&lang=en
#
"Local time in Jalna";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"20.07.2016 17:30";"28.0";"709.0";"753.0";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"4.0";"26.6";"";"";"";"";"";"";
"20.07.2016 08:30";"25.0";"711.5";"756.1";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"4.0";"23.6";"";"";"";"";"";"";
"19.07.2016 17:30";"28.0";"707.7";"751.6";"";"85";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"29.0";"";"";"600-1000";"";"";"4.0";"25.2";"";"";"";"";"";"";
"19.07.2016 08:30";"25.0";"712.1";"756.7";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"10.0";"22.1";"";"";"";"";"";"";
"18.07.2016 08:30";"24.0";"712.7";"757.6";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"4.0";"24.0";"";"";"";"";"";"";
"16.07.2016 08:30";"27.0";"710.5";"754.7";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"10.0";"24.2";"";"";"";"";"";"";
"14.07.2016 17:30";"27.0";"707.5";"751.6";"";"93";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"28.0";"";"";"";"";"";"4.0";"25.7";"";"";"";"";"";"";
"14.07.2016 08:30";"26.0";"709.9";"754.3";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"10.0";"24.6";"";"";"";"";"";"";
"13.07.2016 08:30";"24.0";"";"753.8";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"22.6";"";"";"";"";"";"";
"12.07.2016 17:30";"25.0";"708.1";"752.5";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"26.0";"";"";"600-1000";"";"";"4.0";"25.0";"";"";"";"";"";"";
"12.07.2016 08:30";"23.0";"708.4";"753.1";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"4.0";"23.0";"";"";"";"";"";"";
"11.07.2016 08:30";"25.0";"706.9";"751.2";"";"88";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"4.0";"22.8";"";"";"";"";"";"";
"09.07.2016 08:30";"24.0";"707.5";"752.0";"";"93";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"4.0";"22.8";"";"";"";"";"";"";
"08.07.2016 17:30";"27.0";"707.8";"751.9";"";"85";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.0";"";"";"600-1000";"";"";"4.0";"24.2";"";"";"";"";"";"";
"05.07.2016 08:30";"25.0";"709.0";"753.4";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"21.0";"";"";"";"";"";"";"10.0";"23.6";"";"";"";"";"";"";
"04.07.2016 17:30";"25.0";"707.8";"752.2";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"28.0";"";"";"600-1000";"";"";"10.0";"22.1";"";"";"";"";"";"";
"04.07.2016 08:30";"23.0";"710.0";"754.9";"";"91";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"600-1000";"";"";"4.0";"21.5";"";"";"";"";"";"";
"01.07.2016 17:30";"30.0";"706.7";"750.3";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"31.0";"";"";"";"";"";"4.0";"25.9";"";"";"";"";"";"";
"30.06.2016 08:30";"23.0";"709.6";"754.5";"";"100";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"20.0";"";"";"";"600-1000";"";"";"4.0";"23.0";"";"";"";"";"";"";
"29.06.2016 08:30";"25.0";"709.0";"753.3";"";"84";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"21.0";"";"";"";"600-1000";"";"";"4.0";"22.1";"";"";"";"";"";"";
"28.06.2016 17:30";"32.0";"706.8";"750.1";"";"67";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"33.0";"";"";"600-1000";"";"";"4.0";"25.1";"";"";"";"";"";"";
"28.06.2016 08:30";"";"709.6";"754.1";"";"";"Wind blowing from the north-northeast";"26";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"10.0";"23.6";"";"";"";"";"";"";
"27.06.2016 17:30";"32.0";"706.9";"750.1";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"26.6";"";"";"";"";"";"";
"27.06.2016 08:30";"26.0";"709.3";"753.7";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"600-1000";"";"";"10.0";"24.6";"";"";"";"";"";"";
"23.06.2016 17:30";"31.0";"708.3";"751.8";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"25.5";"";"";"";"";"";"";
"23.06.2016 08:30";"28.0";"710.5";"754.6";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"25.2";"";"";"";"";"";"";
"22.06.2016 17:30";"31.0";"707.3";"750.8";"";"79";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"27.0";"";"";"";"";"";"";
"22.06.2016 08:30";"27.0";"710.2";"754.5";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"4.0";"24.2";"";"";"";"";"";"";
"21.06.2016 17:30";"32.0";"706.3";"749.5";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"33.0";"";"";"";"";"";"4.0";"25.1";"";"";"";"";"";"";
"21.06.2016 08:30";"26.0";"708.7";"753.0";"";"92";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"22.0";"";"";"";"";"";"";"4.0";"24.6";"";"";"";"";"";"";
"20.06.2016 17:30";"28.0";"706.1";"750.0";"";"85";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"30.0";"";"";"600-1000";"";"";"4.0";"25.2";"";"";"";"";"";"";
"20.06.2016 08:30";"25.0";"708.9";"753.3";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"600-1000";"";"";"4.0";"23.6";"";"";"";"";"";"";
"17.06.2016 08:30";"29.0";"709.8";"753.7";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"4.0";"24.8";"";"";"";"";"";"";
"16.06.2016 08:30";"28.0";"711.3";"753.7";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"10.0";"25.2";"";"";"";"";"";"";
"15.06.2016 17:30";"36.0";"706.9";"750.5";"";"53";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"4.0";"25.1";"";"";"";"";"";"";
"14.06.2016 17:30";"37.0";"708.0";"750.7";"";"49";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"38.0";"";"";"";"";"";"10.0";"24.7";"";"";"";"";"";"";
"14.06.2016 08:30";"29.0";"711.4";"755.4";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"4.0";"23.4";"";"";"";"";"";"";
"13.06.2016 17:30";"37.0";"708.5";"751.2";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"38.0";"";"";"";"";"";"4.0";"27.7";"";"";"";"";"";"";
"13.06.2016 08:30";"30.0";"711.5";"755.4";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"10.0";"21.3";"";"";"";"";"";"";
"11.06.2016 08:30";"28.0";"711.3";"755.5";"";"71";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"26.0";"";"";"";"600-1000";"";"";"10.0";"22.3";"";"";"";"";"";"";
"10.06.2016 17:30";"35.0";"708.4";"751.3";"";"58";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"36.0";"";"";"600-1000";"";"";"4.0";"25.5";"";"";"";"";"";"";
"10.06.2016 08:30";"29.0";"711.4";"755.4";"";"72";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"25.0";"";"";"";"600-1000";"";"";"4.0";"23.4";"";"";"";"";"";"";
"09.06.2016 17:30";"36.0";"708.0";"750.7";"";"58";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"37.0";"";"";"600-1000";"";"";"4.0";"26.6";"";"";"";"";"";"";
"09.06.2016 08:30";"28.0";"711.1";"755.3";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"10.0";"25.2";"";"";"";"";"";"";
"08.06.2016 17:30";"36.0";"707.0";"751.7";"";"64";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"37.0";"";"";"";"";"";"10.0";"28.1";"";"";"";"";"";"";
"08.06.2016 08:30";"28.0";"710.6";"754.7";"";"78";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"24.0";"";"";"";"600-1000";"";"";"10.0";"23.8";"";"";"";"";"";"";
"07.06.2016 17:30";"31.0";"708.4";"751.9";"";"79";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"33.0";"";"";"600-1000";"";"";"10.0";"27.0";"";"";"";"";"";"";
"07.06.2016 08:30";"26.0";"710.8";"755.2";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"600-1000";"";"";"4.0";"24.6";"";"";"";"";"";"";
"06.06.2016 17:30";"32.0";"708.7";"752.1";"";"67";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"33.0";"";"";"600-1000";"";"";"10.0";"25.1";"";"";"";"";"";"";
"06.06.2016 08:30";"26.0";"710.8";"755.2";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"4.0";"24.6";"";"";"";"";"";"";
"05.06.2016 08:30";"26.0";"711.4";"755.8";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"22.0";"";"";"";"600-1000";"";"";"10.0";"24.6";"";"";"";"";"";"";
"04.06.2016 08:30";"30.0";"713.3";"755.5";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"4.0";"21.3";"";"";"";"";"";"";
"03.06.2016 17:30";"40.0";"708.2";"750.4";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"4.0";"28.2";"";"";"";"";"";"";
"03.06.2016 08:30";"31.0";"711.5";"755.0";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"10.0";"24.0";"";"";"";"";"";"";
"02.06.2016 17:30";"38.0";"708.4";"751.0";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"25.9";"";"";"";"";"";"";
"02.06.2016 08:30";"31.0";"712.1";"755.8";"";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"4.0";"22.5";"";"";"";"";"";"";
"01.06.2016 17:30";"40.0";"709.4";"751.7";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"4.0";"26.7";"";"";"";"";"";"";
"01.06.2016 08:30";"30.0";"712.9";"756.8";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"10.0";"21.3";"";"";"";"";"";"";
"31.05.2016 17:30";"37.0";"709.3";"752.0";"";"49";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"39.8";"";"";"600-1000";"";"";"4.0";"24.7";"";"";"";"";"";"";
"31.05.2016 08:30";"30.0";"712.7";"756.7";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"4.0";"24.4";"";"";"";"";"";"";
"30.05.2016 17:30";"39.0";"708.4";"750.8";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"4.0";"27.0";"";"";"";"";"";"";
"30.05.2016 08:30";"29.0";"712.0";"756.0";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"10.0";"23.4";"";"";"";"";"";"";
"28.05.2016 17:30";"39.0";"709.1";"751.5";"";"41";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"23.5";"";"";"";"";"";"";
"28.05.2016 08:30";"30.0";"713.0";"757.0";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"";"";"";"";"";"";"10.0";"22.9";"";"";"";"";"";"";
"27.05.2016 17:30";"40.0";"709.8";"752.1";"";"52";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"4.0";"28.4";"";"";"";"";"";"";
"27.05.2016 08:30";"29.0";"712.9";"757.0";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"10.0";"24.8";"";"";"";"";"";"";
"26.05.2016 17:30";"40.0";"708.4";"750.6";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"4.0";"26.7";"";"";"";"";"";"";
"26.05.2016 08:30";"30.0";"712.1";"756.0";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"10.0";"22.9";"";"";"";"";"";"";
"25.05.2016 17:30";"39.0";"708.1";"750.5";"";"42";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"4.0";"23.9";"";"";"";"";"";"";
"25.05.2016 08:30";"29.0";"711.7";"755.7";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"10.0";"21.8";"";"";"";"";"";"";
"24.05.2016 17:30";"39.0";"708.7";"750.3";"";"51";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"40.0";"";"";"600-1000";"";"";"4.0";"27.0";"";"";"";"";"";"";
"24.05.2016 08:30";"30.0";"712.3";"756.2";"";"60";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"10.0";"21.3";"";"";"";"";"";"";
"23.05.2016 17:30";"40.0";"708.4";"750.6";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"10.0";"28.2";"";"";"";"";"";"";
"23.05.2016 08:30";"29.0";"712.3";"756.3";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"4.0";"23.4";"";"";"";"";"";"";
"21.05.2016 08:30";"30.0";"709.9";"753.7";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"10.0";"24.4";"";"";"";"";"";"";
"20.05.2016 17:30";"40.0";"705.1";"747.1";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"4.0";"26.7";"";"";"";"";"";"";
"20.05.2016 08:30";"31.0";"707.8";"751.3";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"28.0";"";"";"";"";"";"";"10.0";"24.0";"";"";"";"";"";"";
"19.05.2016 17:30";"42.0";"704.2";"";"";"40";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"43.0";"";"";"";"";"";"10.0";"25.9";"";"";"";"";"";"";
"19.05.2016 08:30";"34.0";"707.7";"750.8";"";"57";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"31.0";"";"";"";"";"";"";"10.0";"24.3";"";"";"";"";"";"";
"18.05.2016 17:30";"42.0";"705.5";"758.8";"";"44";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"43.0";"";"";"";"";"";"4.0";"27.5";"";"";"";"";"";"";
"18.05.2016 08:30";"35.0";"708.4";"751.3";"";"63";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"31.0";"";"";"";"";"";"";"10.0";"27.0";"";"";"";"";"";"";
"17.05.2016 17:30";"40.0";"706.0";"757.3";"";"47";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"43.0";"";"";"600-1000";"";"";"4.0";"26.7";"";"";"";"";"";"";
"17.05.2016 08:30";"32.0";"710.2";"753.7";"";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"28.0";"";"";"";"";"";"";"10.0";"23.6";"";"";"";"";"";"";
"16.05.2016 17:30";"41.0";"708.2";"750.3";"";"40";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"43.0";"";"";"";"";"";"10.0";"24.7";"";"";"";"";"";"";
"16.05.2016 08:30";"32.0";"712.3";"756.0";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"30.0";"";"";"";"";"";"";"10.0";"25.1";"";"";"";"";"";"";
"14.05.2016 08:30";"33.0";"712.9";"756.4";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"30.0";"";"";"";"";"";"";"10.0";"26.2";"";"";"";"";"";"";
"13.05.2016 17:30";"41.0";"708.6";"750.7";"";"48";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"43.0";"";"";"";"";"";"10.0";"27.8";"";"";"";"";"";"";
"13.05.2016 08:30";"30.0";"712.0";"755.8";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"4.0";"24.4";"";"";"";"";"";"";
"12.05.2016 17:30";"40.0";"708.1";"750.4";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"10.0";"26.7";"";"";"";"";"";"";
"12.05.2016 08:30";"29.0";"712.4";"756.5";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"10.0";"23.4";"";"";"";"";"";"";
"11.05.2016 17:30";"28.0";"711.7";"755.9";"";"92";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"39.0";"";"";"600-1000";"";"";"10.0";"26.6";"";"";"";"";"";"";
"11.05.2016 08:30";"32.0";"714.1";"757.8";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"28.0";"";"";"";"";"";"";"4.0";"25.1";"";"";"";"";"";"";
"10.05.2016 17:30";"37.0";"710.5";"753.3";"";"49";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"40.0";"";"";"";"";"";"10.0";"24.7";"";"";"";"";"";"";
"10.05.2016 08:30";"29.0";"714.4";"758.5";"";"72";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"25.0";"";"";"";"600-1000";"";"";"10.0";"23.4";"";"";"";"";"";"";
"09.05.2016 17:30";"38.0";"709.8";"752.4";"";"59";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"42.0";"";"";"600-1000";"";"";"10.0";"28.8";"";"";"";"";"";"";
"09.05.2016 08:30";"28.0";"714.7";"759.1";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"10.0";"25.2";"";"";"";"";"";"";
"07.05.2016 17:30";"38.0";"710.0";"752.6";"";"55";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"43.0";"";"";"";"";"";"10.0";"27.4";"";"";"";"";"";"";
"07.05.2016 08:30";"28.0";"713.6";"757.9";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"10.0";"23.8";"";"";"";"";"";"";
"06.05.2016 17:30";"38.0";"709.9";"752.5";"";"50";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"43.0";"";"";"";"";"";"4.0";"25.9";"";"";"";"";"";"";
"06.05.2016 08:30";"29.0";"714.7";"758.9";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"4.0";"24.8";"";"";"";"";"";"";
"05.05.2016 17:30";"41.0";"709.6";"751.8";"";"44";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"10.0";"26.3";"";"";"";"";"";"";
"05.05.2016 08:30";"30.0";"713.8";"757.8";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"10.0";"22.9";"";"";"";"";"";"";
"04.05.2016 17:30";"40.0";"709.2";"751.5";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"10.0";"26.7";"";"";"";"";"";"";
"04.05.2016 08:30";"33.0";"712.7";"756.2";"";"56";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"29.0";"";"";"";"";"";"";"4.0";"23.2";"";"";"";"";"";"";
"03.05.2016 17:30";"40.0";"709.8";"752.1";"";"51";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"";"41.0";"";"";"600-1000";"";"";"10.0";"28.2";"";"";"";"";"";"";
"03.05.2016 08:30";"32.0";"713.5";"757.2";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"28.0";"";"";"";"";"";"";"10.0";"25.1";"";"";"";"";"";"";
"28.04.2016 17:30";"40.0";"709.8";"752.1";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"42.0";"";"";"";"";"";"10.0";"28.2";"";"";"";"";"";"";
"28.04.2016 08:30";"31.0";"712.9";"756.7";"";"61";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"10.0";"22.5";"";"";"";"";"";"";
"27.04.2016 17:30";"40.0";"709.9";"752.2";"";"47";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"10.0";"26.7";"";"";"";"";"";"";
"27.04.2016 08:30";"32.0";"713.5";"757.2";"";"67";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"28.0";"";"";"";"";"";"";"10.0";"25.1";"";"";"";"";"";"";
"26.04.2016 08:30";"31.0";"713.7";"757.5";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"10.0";"24.0";"";"";"";"";"";"";
"25.04.2016 17:30";"40.0";"710.2";"752.5";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"10.0";"28.2";"";"";"";"";"";"";
"25.04.2016 08:30";"28.0";"711.9";"756.1";"";"85";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"10.0";"25.2";"";"";"";"";"";"";
"21.04.2016 08:30";"31.0";"713.8";"757.6";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"28.0";"";"";"";"";"";"";"10.0";"24.0";"";"";"";"";"";"";
"20.04.2016 17:30";"38.0";"711.3";"754.0";"";"46";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"39.0";"";"";"600-1000";"";"";"10.0";"24.3";"";"";"";"";"";"";
"20.04.2016 08:30";"31.0";"714.3";"758.2";"";"61";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"28.0";"";"";"";"600-1000";"";"";"10.0";"22.5";"";"";"";"";"";"";
"19.04.2016 08:30";"29.0";"713.5";"757.6";"";"65";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"10.0";"21.8";"";"";"";"";"";"";
"18.04.2016 17:30";"40.0";"709.9";"752.2";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"10.0";"28.2";"";"";"";"";"";"";
"18.04.2016 08:30";"30.0";"701.8";"757.8";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"10.0";"22.9";"";"";"";"";"";"";
"16.04.2016 08:30";"30.0";"713.5";"757.5";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"10.0";"24.4";"";"";"";"";"";"";
"13.04.2016 17:30";"39.0";"710.3";"752.8";"";"46";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"10.0";"25.5";"";"";"";"";"";"";
"13.04.2016 08:30";"31.0";"714.0";"757.9";"";"73";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"28.0";"";"";"";"";"";"";"10.0";"25.5";"";"";"";"";"";"";
"12.04.2016 17:30";"40.0";"710.5";"752.8";"";"51";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"41.0";"";"";"";"";"";"10.0";"28.2";"";"";"";"";"";"";
"12.04.2016 08:30";"30.0";"714.8";"758.8";"";"66";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"10.0";"22.9";"";"";"";"";"";"";
"11.04.2016 17:30";"37.0";"712.5";"755.4";"";"59";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"";"39.0";"";"";"";"";"";"10.0";"27.7";"";"";"";"";"";"";
"11.04.2016 08:30";"30.0";"715.3";"759.3";"";"72";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"27.0";"";"";"";"";"";"";"10.0";"24.4";"";"";"";"";"";"";
"09.04.2016 08:30";"28.0";"714.3";"758.6";"";"78";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"25.0";"";"";"";"";"";"";"10.0";"23.8";"";"";"";"";"";"";
"07.04.2016 17:30";"36.0";"711.4";"754.4";"";"53";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"37.0";"";"";"600-1000";"";"";"10.0";"25.1";"";"";"";"";"";"";
"07.04.2016 08:30";"27.0";"714.6";"759.1";"";"77";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"23.0";"";"";"";"";"";"";"10.0";"22.7";"";"";"";"";"";"";
"06.04.2016 08:30";"29.0";"715.0";"759.2";"";"72";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"26.0";"";"";"";"600-1000";"";"";"10.0";"23.4";"";"";"";"";"";"";
"05.04.2016 17:30";"38.0";"711.4";"754.0";"";"50";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"39.0";"";"";"600-1000";"";"";"10.0";"25.9";"";"";"";"";"";"";
"05.04.2016 08:30";"30.0";"714.2";"758.2";"";"71";"Calm, no wind";"0";"";"";"no clouds";" ";"";"";"26.0";"";"";"";"";"";"";"10.0";"24.1";"";"";"";"";"";"";
"04.04.2016 17:30";"39.0";"710.6";"753.1";"";"55";"Calm, no wind";"0";"";"";"100%.";" ";"";"";"";"40.0";"";"";"600-1000";"";"";"10.0";"28.5";"";"";"";"";"";"";
"04.04.2016 08:30";"30.0";"714.7";"758.7";"";"66";"Calm, no wind";"0";"";"";"60%.";" ";"";"";"26.0";"";"";"";"600-1000";"";"";"10.0";"22.9";"";"";"";"";"";"";
