# Weather station Lal Bahadur Shastri / Varanasi (airport), India, METAR=VEBN,selection from 21.08.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/metar.php?metar=VEBN&lang=en
#
"Local time in Lal Bahadur Shastri / Varanasi (airport)";"T";"P0";"P";"U";"DD";"Ff";"ff10";"WW";"W'W'";"c";"VV";"Td";
"21.11.2017 11:00";"21.0";"754.7";"762.0";"46";"Wind blowing from the north-northwest";"3";"";"Haze";"";"No Significant Clouds";"2.3";"9.0";
"21.11.2017 10:30";"20.0";"754.7";"762.0";"49";"Wind blowing from the west-northwest";"4";"";"Haze";"";"No Significant Clouds";"2.3";"9.0";
"21.11.2017 10:00";"20.0";"754.7";"762.0";"49";"Wind blowing from the west-northwest";"4";"";"Haze";"";"No Significant Clouds";"2.0";"9.0";
"21.11.2017 09:30";"19.0";"754.6";"762.0";"56";"Wind blowing from the west-northwest";"4";"";"Haze";"";"No Significant Clouds";"2.0";"10.0";
"21.11.2017 09:00";"19.0";"754.6";"762.0";"64";"Wind blowing from the west-northwest";"3";"";"Haze";"";"No Significant Clouds";"2.0";"12.0";
"21.11.2017 08:30";"18.0";"754.6";"762.0";"73";"Wind blowing from the west";"3";"";"Mist";"";"No Significant Clouds";"1.6";"13.0";
"21.11.2017 08:00";"17.0";"753.8";"761.2";"77";"Wind blowing from the west";"3";"";"Mist";"";"No Significant Clouds";"1.6";"13.0";
"21.11.2017 07:30";"17.0";"753.8";"761.2";"83";"Wind blowing from the west";"3";"";"Mist";"";"No Significant Clouds";"1.5";"14.0";
"21.11.2017 07:00";"17.0";"753.8";"761.2";"88";"Wind blowing from the west";"3";"";"Mist";"";"No Significant Clouds";"1.6";"15.0";
"21.11.2017 06:00";"16.0";"753.1";"760.5";"94";"Wind blowing from the west-southwest";"3";"";"Mist";"";"No Significant Clouds";"1.5";"15.0";
"21.11.2017 05:00";"19.0";"752.4";"759.7";"83";"Wind blowing from the north-west";"2";"";"Mist";"";"No Significant Clouds";"1.5";"16.0";
"21.11.2017 04:00";"20.0";"752.4";"759.7";"78";"Wind blowing from the north-west";"3";"";"Mist";"";"No Significant Clouds";"1.8";"16.0";
"21.11.2017 03:00";"20.0";"752.4";"759.7";"78";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"1.8";"16.0";
"21.11.2017 02:00";"21.0";"752.4";"759.7";"73";"Wind blowing from the west";"2";"";"Haze";"";"No Significant Clouds";"2.0";"16.0";
"20.11.2017 23:00";"22.0";"753.2";"760.5";"69";"Wind blowing from the west";"2";"";"Haze";"";"No Significant Clouds";"2.0";"16.0";
"20.11.2017 22:00";"23.0";"753.3";"760.5";"65";"Wind blowing from the west-northwest";"3";"";"Haze";"";"No Significant Clouds";"2.0";"16.0";
"20.11.2017 21:30";"23.0";"753.3";"760.5";"65";"Wind blowing from the north-west";"3";"";"Haze";"";"No Significant Clouds";"2.0";"16.0";
"20.11.2017 21:00";"23.0";"753.3";"760.5";"65";"Wind blowing from the west-northwest";"3";"";"Haze";"";"No Significant Clouds";"2.0";"16.0";
"20.11.2017 20:30";"24.0";"753.3";"760.5";"57";"Wind blowing from the west-northwest";"3";"";"Haze";"";"No Significant Clouds";"2.5";"15.0";
"20.11.2017 20:00";"24.0";"753.3";"760.5";"57";"Wind blowing from the north-west";"3";"";"Haze";"";"No Significant Clouds";"2.5";"15.0";
"20.11.2017 19:30";"24.0";"752.5";"759.7";"54";"Wind blowing from the north-west";"2";"";"Haze";"";"No Significant Clouds";"2.5";"14.0";
"20.11.2017 19:00";"24.0";"753.3";"760.5";"54";"Wind blowing from the north-west";"2";"";"Haze";"";"No Significant Clouds";"2.5";"14.0";
"20.11.2017 18:30";"25.0";"752.5";"759.7";"51";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"3.0";"14.0";
"20.11.2017 18:00";"25.0";"751.8";"759.0";"54";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"3.0";"15.0";
"20.11.2017 17:30";"25.0";"751.8";"759.0";"57";"Wind blowing from the west-northwest";"2";"";"Haze";"";"No Significant Clouds";"3.0";"16.0";
"20.11.2017 17:00";"26.0";"751.8";"759.0";"45";"";"";"";"Haze";"";"No Significant Clouds";"3.0";"13.0";
"20.11.2017 16:30";"27.0";"751.9";"759.0";"34";"Wind blowing from the north-west";"3";"";"Haze";"";"No Significant Clouds";"3.0";"10.0";
"20.11.2017 16:00";"28.0";"751.9";"759.0";"32";"Wind blowing from the north";"4";"";"Haze";"";"No Significant Clouds";"3.0";"10.0";
"20.11.2017 15:30";"29.0";"751.9";"759.0";"31";"Wind blowing from the north-northwest";"4";"";"Haze";"";"No Significant Clouds";"3.0";"10.0";
"20.11.2017 15:00";"29.0";"751.9";"759.0";"33";"Wind blowing from the north-northwest";"6";"";"Haze";"";"No Significant Clouds";"3.0";"11.0";
"20.11.2017 14:30";"29.0";"752.6";"759.7";"33";"Wind blowing from the north-northwest";"6";"";"Haze";"";"No Significant Clouds";"3.0";"11.0";
"20.11.2017 14:00";"29.0";"753.4";"760.5";"29";"Wind blowing from the north-west";"7";"";"Haze";"";"No Significant Clouds";"3.0";"9.0";
"20.11.2017 13:30";"29.0";"752.6";"759.7";"33";"Wind blowing from the north-west";"5";"";"Haze";"";"No Significant Clouds";"3.0";"11.0";
"20.11.2017 13:00";"28.0";"753.4";"760.5";"37";"Wind blowing from the north-northwest";"4";"";"Haze";"";"No Significant Clouds";"2.5";"12.0";
"20.11.2017 12:30";"27.0";"753.3";"760.5";"39";"Wind blowing from the north-west";"4";"";"Haze";"";"No Significant Clouds";"2.5";"12.0";
"20.11.2017 12:00";"26.0";"754.0";"761.2";"42";"Wind blowing from the west-northwest";"3";"";"Haze";"";"No Significant Clouds";"2.4";"12.0";
"20.11.2017 11:30";"25.0";"754.8";"762.0";"44";"Wind blowing from the north-west";"4";"";"Haze";"";"No Significant Clouds";"2.0";"12.0";
"20.11.2017 11:00";"25.0";"754.8";"762.0";"47";"Wind blowing from the west-northwest";"4";"";"Haze";"";"No Significant Clouds";"2.0";"13.0";
"20.11.2017 10:30";"24.0";"754.8";"762.0";"57";"Wind blowing from the north-west";"4";"";"Haze";"";"No Significant Clouds";"1.8";"15.0";
"20.11.2017 10:00";"23.0";"754.7";"762.0";"57";"Wind blowing from the west";"3";"";"Haze";"";"No Significant Clouds";"1.6";"14.0";
"20.11.2017 09:30";"22.0";"754.7";"762.0";"65";"Wind blowing from the west-northwest";"4";"";"Haze";"";"No Significant Clouds";"1.5";"15.0";
"20.11.2017 09:00";"21.0";"754.7";"762.0";"73";"Wind blowing from the west";"3";"";"Mist";"";"No Significant Clouds";"1.3";"16.0";
"20.11.2017 08:30";"20.0";"754.7";"762.0";"78";"Wind blowing from the west";"3";"";"Mist";"";"No Significant Clouds";"1.2";"16.0";
"20.11.2017 08:00";"20.0";"754.7";"762.0";"78";"Wind blowing from the west";"3";"";"Mist";"";"No Significant Clouds";"1.0";"16.0";
"20.11.2017 07:30";"19.0";"753.8";"761.2";"88";"Wind blowing from the west";"3";"";"Fog";"";"No Significant Clouds";"0.9";"17.0";
"20.11.2017 07:00";"18.0";"753.1";"760.5";"94";"Wind blowing from the west";"3";"";"Fog";"";"No Significant Clouds";"0.8";"17.0";
"20.11.2017 06:00";"18.0";"753.1";"760.5";"94";"Wind blowing from the west";"3";"";"Mist";"";"Few clouds (10-30%) 750 m";"1.0";"17.0";
"20.11.2017 05:00";"19.0";"752.4";"759.7";"88";"Wind blowing from the west-northwest";"3";"";"Mist";"";"Scattered clouds (40-50%) 750 m";"1.0";"17.0";
"20.11.2017 04:00";"19.0";"752.4";"759.7";"88";"Wind blowing from the west";"2";"";"Mist";"";"Scattered clouds (40-50%) 750 m";"1.0";"17.0";
"20.11.2017 03:00";"19.0";"752.4";"759.7";"88";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"1.0";"17.0";
"20.11.2017 02:00";"19.0";"752.4";"759.7";"88";"Wind blowing from the west";"2";"";"Mist";"";"No Significant Clouds";"1.0";"17.0";
"20.11.2017 01:00";"19.0";"752.4";"759.7";"88";"Wind blowing from the south-west";"2";"";"Mist";"";"No Significant Clouds";"1.0";"17.0";
"20.11.2017 00:00";"19.0";"752.4";"759.7";"88";"Wind blowing from the west-southwest";"2";"";"";"";"Few clouds (10-30%) 3000 m";"1.0";"17.0";
"19.11.2017 23:00";"20.0";"752.4";"759.7";"83";"Wind blowing from the north-northwest";"2";"";"Mist";"";"Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 3000 m";"1.0";"17.0";
"19.11.2017 22:30";"20.0";"753.2";"760.5";"83";"Wind blowing from the west-southwest";"1";"";"Mist";"";"Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 3000 m";"1.0";"17.0";
"19.11.2017 22:00";"21.0";"753.2";"760.5";"83";"Wind blowing from the west";"2";"";"";"";"Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 3000 m";"1.0";"18.0";
"19.11.2017 21:00";"21.0";"752.4";"759.7";"83";"Wind blowing from the west";"2";"";"Mist";"";"Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 3000 m";"1.0";"18.0";
"19.11.2017 20:30";"21.0";"752.4";"759.7";"83";"Wind blowing from the west-northwest";"2";"";"Mist";"";"Broken clouds (60-90%) 3000 m";"1.0";"18.0";
"19.11.2017 20:00";"22.0";"752.4";"759.7";"83";"Wind blowing from the west";"2";"";"Mist";"";"Broken clouds (60-90%) 3000 m";"1.0";"19.0";
"19.11.2017 19:30";"22.0";"752.4";"759.7";"83";"Wind blowing from the west-northwest";"2";"";"Mist";"";"Broken clouds (60-90%) 3000 m";"1.1";"19.0";
"19.11.2017 19:00";"23.0";"752.5";"759.7";"83";"Wind blowing from the west-northwest";"2";"";"Mist";"";"Broken clouds (60-90%) 3000 m";"1.1";"20.0";
"19.11.2017 18:30";"23.0";"751.8";"759.0";"83";"Wind blowing from the north-west";"4";"";"Mist";"";"Broken clouds (60-90%) 3000 m";"1.2";"20.0";
"19.11.2017 18:00";"24.0";"751.8";"759.0";"78";"Wind blowing from the north-west";"3";"";"Mist";"";"Broken clouds (60-90%) 3000 m";"1.3";"20.0";
"19.11.2017 17:30";"24.0";"751.8";"759.0";"78";"Wind blowing from the north-west";"3";"";"Mist";"";"Broken clouds (60-90%) 3000 m";"1.4";"20.0";
"19.11.2017 17:00";"24.0";"751.8";"759.0";"83";"Wind blowing from the north-northwest";"3";"";"Mist";"";"Broken clouds (60-90%) 3000 m";"1.5";"21.0";
"19.11.2017 16:30";"26.0";"751.8";"759.0";"79";"Wind blowing from the north-west";"3";"";"Mist";"";"Broken clouds (60-90%) 3000 m";"1.5";"22.0";
"19.11.2017 16:00";"27.0";"751.9";"759.0";"79";"Wind blowing from the north-west";"3";"";"Mist";"";"Broken clouds (60-90%) 3000 m";"1.6";"23.0";
"19.11.2017 15:30";"28.0";"751.9";"759.0";"70";"Wind blowing from the north-northwest";"4";"";"Haze";"";"Broken clouds (60-90%) 3000 m";"2.0";"22.0";
"19.11.2017 15:00";"29.0";"751.9";"759.0";"70";"Wind blowing from the north-northwest";"4";"";"Haze";"";"Broken clouds (60-90%) 3000 m";"2.0";"23.0";
"19.11.2017 14:30";"29.0";"751.9";"759.0";"70";"Wind blowing from the north-northwest";"3";"";"Haze";"";"Broken clouds (60-90%) 3000 m";"2.0";"23.0";
"19.11.2017 14:00";"29.0";"751.9";"759.0";"70";"Wind blowing from the north-west";"3";"";"Haze";"";"Broken clouds (60-90%) 3000 m";"2.0";"23.0";
"19.11.2017 13:30";"28.0";"752.6";"759.7";"74";"Wind blowing from the north-west";"4";"";"Haze";"";"Broken clouds (60-90%) 3000 m";"2.0";"23.0";
"19.11.2017 13:00";"28.0";"752.6";"759.7";"74";"Wind blowing from the west-northwest";"2";"";"Mist";"";"Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m";"1.9";"23.0";
"19.11.2017 12:30";"28.0";"752.6";"759.7";"74";"Wind blowing from the west";"2";"";"Mist";"";"Scattered clouds (40-50%) 600 m, scattered clouds (40-50%) 3000 m";"1.9";"23.0";
"19.11.2017 12:00";"28.0";"753.4";"760.5";"74";"Wind blowing from the west";"2";"";"Mist";"";"Scattered clouds (40-50%) 3000 m";"1.8";"23.0";
"19.11.2017 11:30";"27.0";"753.3";"760.5";"74";"Wind blowing from the west-northwest";"2";"";"Mist";"";"Scattered clouds (40-50%) 3000 m";"1.7";"22.0";
"19.11.2017 11:00";"26.0";"754.0";"761.2";"61";"Wind blowing from the west";"2";"";"Haze";"";"Few clouds (10-30%) 3000 m";"1.8";"18.0";
"19.11.2017 10:30";"25.0";"754.0";"761.2";"65";"Wind blowing from the south-west";"2";"";"Mist";"";"No Significant Clouds";"1.8";"18.0";
"19.11.2017 10:00";"24.0";"754.0";"761.2";"69";"Wind blowing from the west";"2";"";"Mist";"";"Few clouds (10-30%) 3000 m";"1.5";"18.0";
"19.11.2017 09:30";"22.0";"753.9";"761.2";"78";"Wind blowing from the south-west";"2";"";"Mist";"";"Few clouds (10-30%) 3000 m";"1.4";"18.0";
"19.11.2017 09:00";"22.0";"753.9";"761.2";"78";"Wind blowing from the west-southwest";"2";"";"Mist";"";"Few clouds (10-30%) 3000 m";"1.3";"18.0";
"19.11.2017 08:30";"22.0";"753.2";"760.5";"78";"Wind blowing from the south-west";"2";"";"Mist";"";"Few clouds (10-30%) 3000 m";"1.2";"18.0";
"19.11.2017 08:00";"21.0";"753.2";"760.5";"78";"Wind blowing from the south-southwest";"2";"";"Mist";"";"Few clouds (10-30%) 3000 m";"1.0";"17.0";
"19.11.2017 07:30";"20.0";"753.2";"760.5";"83";"";"";"";"Mist";"";"Few clouds (10-30%) 3000 m";"1.0";"17.0";
"19.11.2017 07:00";"19.0";"751.7";"759.0";"88";"Wind blowing from the south-west";"2";"";"Mist";"";"Few clouds (10-30%) 3000 m";"1.2";"17.0";
"19.11.2017 06:00";"19.0";"751.7";"759.0";"94";"Wind blowing from the west-southwest";"1";"";"Mist";"";"Few clouds (10-30%) 3000 m";"1.5";"18.0";
"19.11.2017 05:00";"19.0";"750.9";"758.2";"94";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"2.0";"18.0";
"19.11.2017 04:00";"20.0";"750.9";"758.2";"88";"Wind blowing from the north-west";"2";"";"Mist";"";"No Significant Clouds";"2.0";"18.0";
"19.11.2017 03:00";"21.0";"750.9";"758.2";"88";"Wind blowing from the north";"2";"";"Mist";"";"No Significant Clouds";"2.0";"19.0";
"19.11.2017 00:00";"22.0";"751.7";"759.0";"78";"Wind blowing from the west-northwest";"1";"";"Mist";"";"No Significant Clouds";"2.0";"18.0";
"18.11.2017 22:00";"24.0";"751.8";"759.0";"65";"Calm, no wind";"0";"";"Haze";"";"Few clouds (10-30%) 3000 m";"2.0";"17.0";
"18.11.2017 21:30";"25.0";"751.8";"759.0";"61";"Calm, no wind";"0";"";"Haze";"";"Few clouds (10-30%) 3000 m";"2.0";"17.0";
"18.11.2017 21:00";"25.0";"751.8";"759.0";"69";"Calm, no wind";"0";"";"Haze";"";"Few clouds (10-30%) 3000 m";"2.0";"19.0";
"18.11.2017 20:30";"25.0";"751.8";"759.0";"74";"Calm, no wind";"0";"";"Haze";"";"Few clouds (10-30%) 3000 m";"2.0";"20.0";
"18.11.2017 20:00";"25.0";"751.8";"759.0";"74";"Wind blowing from the north";"2";"";"Haze";"";"Few clouds (10-30%) 3000 m";"2.0";"20.0";
"18.11.2017 19:30";"26.0";"751.8";"759.0";"70";"Wind blowing from the north";"2";"";"Haze";"";"Few clouds (10-30%) 3000 m";"2.0";"20.0";
"18.11.2017 19:00";"26.0";"751.0";"758.2";"70";"variable wind direction";"1";"";"Haze";"";"Few clouds (10-30%) 3000 m";"2.5";"20.0";
"18.11.2017 18:30";"26.0";"751.0";"758.2";"74";"Calm, no wind";"0";"";"Haze";"";"Few clouds (10-30%) 3000 m";"2.5";"21.0";
"18.11.2017 18:00";"26.0";"751.0";"758.2";"74";"Calm, no wind";"0";"";"Haze";"";"Few clouds (10-30%) 3000 m";"3.0";"21.0";
"18.11.2017 17:30";"26.0";"751.0";"758.2";"70";"Wind blowing from the north-northwest";"1";"";"Haze";"";"Few clouds (10-30%) 3000 m";"3.0";"20.0";
"18.11.2017 17:00";"28.0";"751.1";"758.2";"51";"Wind blowing from the north";"2";"";"Haze";"";"Few clouds (10-30%) 3000 m";"3.5";"17.0";
"18.11.2017 16:30";"29.0";"751.1";"758.2";"89";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Few clouds (10-30%) 3000 m";"4.0";"27.0";
"18.11.2017 16:00";"29.0";"751.1";"758.2";"48";"Wind blowing from the north";"3";"";"Haze";"";"No Significant Clouds";"4.0";"17.0";
"18.11.2017 15:30";"29.0";"751.1";"758.2";"48";"Wind blowing from the north-northeast";"2";"";"Haze";"";"No Significant Clouds";"5.0";"17.0";
"18.11.2017 15:00";"29.0";"751.1";"758.2";"48";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Few clouds (10-30%) 750 m";"5.0";"17.0";
"18.11.2017 14:30";"30.0";"751.1";"758.2";"49";"Wind blowing from the north-northwest";"3";"";"Haze";"";"Few clouds (10-30%) 750 m";"5.0";"18.0";
"18.11.2017 14:00";"30.0";"751.1";"758.2";"49";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Few clouds (10-30%) 750 m";"5.0";"18.0";
"18.11.2017 13:30";"30.0";"751.9";"759.0";"49";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Few clouds (10-30%) 750 m";"5.0";"18.0";
"18.11.2017 13:00";"29.0";"751.9";"759.0";"51";"Wind blowing from the north";"2";"";"Haze";"";"Few clouds (10-30%) 750 m";"5.0";"18.0";
"18.11.2017 12:30";"29.0";"751.9";"759.0";"51";"Wind blowing from the north-northwest";"1";"";"Haze";"";"No Significant Clouds";"5.0";"18.0";
"18.11.2017 12:00";"28.0";"752.6";"759.7";"58";"Wind blowing from the north";"2";"";"Haze";"";"No Significant Clouds";"4.5";"19.0";
"18.11.2017 11:30";"28.0";"752.6";"759.7";"58";"Wind blowing from the north-northeast";"2";"";"Haze";"";"No Significant Clouds";"4.0";"19.0";
"18.11.2017 11:00";"26.0";"752.5";"759.7";"65";"Wind blowing from the north-northeast";"3";"";"Haze";"";"No Significant Clouds";"3.5";"19.0";
"18.11.2017 10:30";"25.0";"753.3";"760.5";"69";"Wind blowing from the north-northeast";"3";"";"Haze";"";"No Significant Clouds";"3.0";"19.0";
"18.11.2017 10:00";"24.0";"753.3";"760.5";"78";"Wind blowing from the north";"2";"";"Mist";"";"No Significant Clouds";"2.5";"20.0";
"18.11.2017 09:30";"23.0";"753.3";"760.5";"83";"Wind blowing from the north";"1";"";"Mist";"";"No Significant Clouds";"2.0";"20.0";
"18.11.2017 09:00";"23.0";"753.3";"760.5";"83";"Wind blowing from the north";"1";"";"Mist";"";"No Significant Clouds";"2.0";"20.0";
"18.11.2017 08:30";"22.0";"752.4";"759.7";"88";"Wind blowing from the north";"1";"";"Mist";"";"No Significant Clouds";"1.2";"20.0";
"18.11.2017 08:00";"21.0";"752.4";"759.7";"88";"variable wind direction";"1";"";"Fog";"";"No Significant Clouds";"0.8";"19.0";
"18.11.2017 07:30";"20.0";"752.4";"759.7";"88";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.6";"18.0";
"18.11.2017 07:00";"20.0";"751.7";"759.0";"88";"Calm, no wind";"0";"";"Fog";"";"No Significant Clouds";"0.8";"18.0";
"18.11.2017 06:00";"20.0";"751.7";"759.0";"88";"Calm, no wind";"0";"";"Mist";"";"No Significant Clouds";"1.8";"18.0";
"18.11.2017 05:00";"21.0";"750.9";"758.2";"88";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.0";"19.0";
"18.11.2017 04:00";"22.0";"751.0";"758.2";"83";"Calm, no wind";"0";"";"Haze";"";"No Significant Clouds";"2.5";"19.0";
"18.11.2017 03:00";"22.0";"751.0";"758.2";"83";"Wind blowing from the east";"2";"";"Haze";"";"No Significant Clouds";"2.5";"19.0";
"18.11.2017 01:00";"22.0";"751.7";"759.0";"83";"Wind blowing from the north-east";"1";"";"Haze";"";"No Significant Clouds";"2.5";"19.0";
"18.11.2017 00:00";"22.0";"751.7";"759.0";"83";"Wind blowing from the east-northeast";"1";"";"Haze";"";"No Significant Clouds";"2.5";"19.0";
"17.11.2017 23:00";"24.0";"751.8";"759.0";"74";"Wind blowing from the north-east";"1";"";"Haze";"";"No Significant Clouds";"2.5";"19.0";
"17.11.2017 22:00";"24.0";"751.8";"759.0";"78";"Wind blowing from the east-northeast";"1";"";"Haze";"";"No Significant Clouds";"2.5";"20.0";
"17.11.2017 21:00";"25.0";"751.8";"759.0";"79";"Wind blowing from the north";"1";"";"Haze";"";"No Significant Clouds";"2.5";"21.0";
"17.11.2017 20:30";"25.0";"751.0";"758.2";"79";"Wind blowing from the north";"1";"";"Haze";"";"No Significant Clouds";"2.5";"21.0";
"17.11.2017 20:00";"25.0";"751.0";"758.2";"79";"Wind blowing from the north-northwest";"1";"";"Haze";"";"No Significant Clouds";"3.0";"21.0";
"17.11.2017 19:30";"25.0";"751.0";"758.2";"74";"Wind blowing from the north-west";"1";"";"Haze";"";"No Significant Clouds";"3.0";"20.0";
"17.11.2017 19:00";"26.0";"750.6";"757.7";"70";"Wind blowing from the north-west";"1";"";"Haze";"";"No Significant Clouds";"3.0";"20.0";
"17.11.2017 18:30";"26.0";"750.6";"757.7";"70";"Wind blowing from the north-west";"1";"";"Haze";"";"No Significant Clouds";"3.0";"20.0";
"17.11.2017 18:00";"26.0";"750.6";"757.7";"70";"Wind blowing from the north-west";"1";"";"Haze";"";"No Significant Clouds";"3.5";"20.0";
"17.11.2017 17:30";"27.0";"750.6";"757.7";"66";"Wind blowing from the north-northwest";"1";"";"Haze";"";"Few clouds (10-30%) 750 m";"4.0";"20.0";
"17.11.2017 17:00";"28.0";"750.6";"757.7";"58";"Wind blowing from the north";"2";"";"Haze";"";"Few clouds (10-30%) 750 m";"4.0";"19.0";
"17.11.2017 16:30";"29.0";"749.8";"756.9";"51";"Wind blowing from the north-northeast";"2";"";"Haze";"";"Few clouds (10-30%) 750 m";"5.0";"18.0";
"17.11.2017 16:00";"29.0";"749.8";"756.9";"51";"Wind blowing from the north";"2";"";"Haze";"";"Few clouds (10-30%) 750 m";"5.0";"18.0";
"17.11.2017 15:30";"30.0";"749.9";"756.9";"49";"Wind blowing from the north-northeast";"3";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"4.5";"18.0";
"17.11.2017 15:00";"30.0";"749.9";"756.9";"46";"Wind blowing from the north-northeast";"3";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"4.0";"17.0";
"17.11.2017 14:30";"30.0";"750.6";"757.7";"46";"Wind blowing from the north-northeast";"3";"";"Haze";"";"Scattered clouds (40-50%) 750 m";"3.5";"17.0";
"17.11.2017 14:00";"30.0";"751.1";"758.2";"49";"Wind blowing from the north-northeast";"3";"";"Haze";"";"Few clouds (10-30%) 750 m";"3.0";"18.0";
"17.11.2017 13:30";"29.0";"751.1";"758.2";"51";"Wind blowing from the east";"2";"";"Haze";"";"Few clouds (10-30%) 750 m";"3.0";"18.0";
