# Weather station Kohima, India, WMO_ID=42527,selection from 07.12.2015 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42527&lang=en
#
"Local time in Kohima";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"11.02.2016 08:30";"14.4";"645.6";"";"";"81";"Wind blowing from the north-west";"2";"";"";"10%  or less, but not 0";" ";"";"";"4.8";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"11.2";"";"";"";"";"";"";
"10.02.2016 17:30";"15.0";"647.5";"";"";"87";"Wind blowing from the south-west";"2";"";"";"100%.";" ";"";"";"5.0";"17.0";"Cumulonimbus calvus, with or without Cumulus, Stratocumulus or Stratus.";"60%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"1.0";"12.9";"";"";"";"";"";"";
"09.02.2016 17:30";"16.0";"648.1";"";"";"72";"Wind blowing from the north-east";"2";"";"";"40%.";" ";"";"";"";"21.5";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"11.0";"";"";"";"";"";"";
"09.02.2016 08:30";"16.0";"648.1";"";"";"72";"Wind blowing from the north-east";"2";"";"";"40%.";" ";"";"";"5.8";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"11.0";"";"";"";"";"";"";
"08.02.2016 17:30";"16.0";"648.0";"";"";"71";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"4.4";"21.1";"";"";"";"";"";"4.0";"10.6";"";"";"";"";"";"";
"08.02.2016 08:30";"16.0";"648.0";"";"";"71";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"4.4";"";"";"";"";"";"";"4.0";"10.6";"";"";"";"";"";"";
"07.02.2016 17:30";"16.6";"649.0";"";"";"67";"Wind blowing from the south-west";"2";"";"";"10%  or less, but not 0";" ";"";"";"4.7";"19.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"10.5";"";"";"";"";"";"";
"07.02.2016 08:30";"16.6";"649.0";"";"";"67";"Wind blowing from the south-west";"2";"";"";"10%  or less, but not 0";" ";"";"";"4.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"10.5";"";"";"";"";"";"";
"06.02.2016 17:30";"17.0";"648.1";"";"";"74";"Wind blowing from the north-east";"2";"";"";"10%  or less, but not 0";" ";"";"";"4.5";"19.9";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"12.2";"";"";"";"";"";"";
"06.02.2016 08:30";"17.0";"648.1";"";"";"74";"Wind blowing from the north-east";"2";"";"";"10%  or less, but not 0";" ";"";"";"4.5";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"12.2";"";"";"";"";"";"";
"05.02.2016 17:30";"15.4";"648.2";"";"";"70";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"4.4";"17.5";"";"";"";"";"";"4.0";"9.9";"";"";"";"";"";"";
"05.02.2016 08:30";"15.4";"648.2";"";"";"70";"Wind blowing from the north-west";"2";"";"";"no clouds";" ";"";"";"4.4";"";"";"";"";"";"";"4.0";"9.9";"";"";"";"";"";"";
"04.02.2016 17:30";"14.2";"648.1";"";"";"75";"Wind blowing from the north";"2";"";"";"10%  or less, but not 0";" ";"";"";"4.7";"20.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.8";"";"";"";"";"";"";
"04.02.2016 08:30";"14.2";"648.1";"";"";"75";"Wind blowing from the north";"2";"";"";"10%  or less, but not 0";" ";"";"";"4.7";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.8";"";"";"";"";"";"";
"03.02.2016 08:30";"12.4";"648.1";"";"";"76";"Wind blowing from the north-west";"2";"";"";"40%.";" ";"";"";"4.5";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"Altostratus translucidus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"8.2";"";"";"";"";"";"";
"01.02.2016 17:30";"13.4";"645.7";"";"";"74";"Wind blowing from the south-west";"2";"";"";"60%.";" ";"";"";"";"14.3";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"8.9";"";"";"";"";"";"";
"01.02.2016 08:30";"13.4";"645.7";"";"";"74";"Wind blowing from the south-west";"2";"";"";"60%.";" ";"";"";"2.3";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"8.9";"";"";"";"";"";"";
"31.01.2016 17:30";"13.0";"646.5";"";"";"83";"Wind blowing from the north";"2";"";"";"60%.";" ";"";"";"2.0";"13.3";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"10.1";"";"";"";"";"";"";
"31.01.2016 08:30";"13.0";"646.5";"";"";"83";"Wind blowing from the north";"2";"";"";"60%.";" ";"";"";"2.0";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"10.1";"";"";"";"";"";"";
"30.01.2016 17:30";"12.8";"647.6";"";"";"74";"Wind blowing from the north-west";"2";"";"";"40%.";" ";"";"";"2.4";"13.8";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.2";"";"";"";"";"";"";
"29.01.2016 08:30";"13.0";"647.3";"";"";"76";"Wind blowing from the south-west";"2";"";"";"70 – 80%.";" ";"";"";"1.5";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"50%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"1.0";"8.9";"";"";"";"";"";"";
"28.01.2016 17:30";"13.2";"647.0";"";"";"72";"Wind blowing from the south-west";"2";"";"";"40%.";" ";"";"";"";"14.9";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.2";"";"";"";"";"";"";
"28.01.2016 08:30";"13.2";"647.0";"";"";"72";"Wind blowing from the south-west";"2";"";"";"40%.";" ";"";"";"1.4";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.2";"";"";"";"";"";"";
"27.01.2016 17:30";"13.8";"648.4";"";"";"";"Wind blowing from the north-west";"2";"";"";"60%.";" ";"";"";"3.2";"15.6";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"";"";"";"";"";"";"";
"27.01.2016 08:30";"13.8";"648.4";"";"";"87";"Wind blowing from the north-west";"2";"";"";"60%.";" ";"";"";"3.0";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"11.7";"";"";"";"";"";"";
"26.01.2016 17:30";"14.2";"647.5";"";"";"81";"Wind blowing from the north-west";"2";"";"";"60%.";" ";"";"";"3.7";"16.6";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"11.0";"";"";"";"";"";"";
"26.01.2016 08:30";"14.2";"647.5";"";"";"81";"Wind blowing from the north-west";"2";"";"";"60%.";" ";"";"";"3.7";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"11.0";"";"";"";"";"";"";
"25.01.2016 17:30";"14.4";"647.8";"";"";"75";"Wind blowing from the north";"2";"";"";"40%.";" ";"";"";"3.6";"16.0";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"10.0";"";"";"";"";"";"";
"25.01.2016 08:30";"14.4";"647.8";"";"";"75";"Wind blowing from the north";"2";"";"";"40%.";" ";"";"";"3.6";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"10.0";"";"";"";"";"";"";
"24.01.2016 17:30";"14.0";"647.9";"";"";"79";"Wind blowing from the south-east";"2";"";"";"40%.";" ";"";"";"";"16.4";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"10.4";"";"";"";"";"";"";
"24.01.2016 08:30";"14.0";"647.9";"";"";"79";"Wind blowing from the south-east";"2";"";"";"40%.";" ";"";"";"3.5";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"10.4";"";"";"";"";"";"";
"23.01.2016 17:30";"13.6";"647.3";"";"";"81";"Wind blowing from the south-west";"2";"";"";"40%.";" ";"";"";"3.0";"15.8";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"10.3";"";"";"";"";"";"";
"23.01.2016 08:30";"13.6";"647.3";"";"";"81";"Wind blowing from the south-west";"2";"";"";"40%.";" ";"";"";"3.0";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"10.3";"";"";"";"";"";"";
"22.01.2016 17:30";"14.0";"647.8";"";"";"91";"Wind blowing from the north-west";"2";"";"";"70 – 80%.";" ";"";"";"2.6";"13.7";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"50%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"12.6";"";"";"";"";"";"";
"22.01.2016 08:30";"14.0";"647.8";"";"";"91";"Wind blowing from the north-west";"2";"";"";"70 – 80%.";" ";"";"";"2.6";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"50%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"12.6";"";"";"";"";"";"";
"21.01.2016 17:30";"14.4";"646.7";"";"";"85";"Wind blowing from the north-west";"2";"";"";"10%  or less, but not 0";" ";"";"";"1.8";"15.7";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"11.9";"";"";"";"";"";"";
"20.01.2016 08:30";"14.8";"647.3";"";"";"83";"Wind blowing from the north-west";"2";"";"";"60%.";" ";"";"";"1.9";"";"Cumulus mediocris or congestus, with or without Cumulus of species fractus or humilis or Stratocumulus, all having their bases at the same level.";"40%.";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"1.0";"12.0";"";"";"";"";"";"";
"19.01.2016 17:30";"13.2";"646.4";"";"";"81";"Wind blowing from the south-east";"2";"";"";"10%  or less, but not 0";" ";"";"";"1.2";"17.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.9";"";"";"";"";"";"";
"19.01.2016 08:30";"13.2";"646.4";"";"";"81";"Wind blowing from the south-east";"2";"";"";"10%  or less, but not 0";" ";"";"";"1.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.9";"";"";"";"";"";"";
"18.01.2016 17:30";"13.2";"646.7";"";"";"78";"Wind blowing from the north-west";"2";"";"";"10%  or less, but not 0";" ";"";"";"3.1";"15.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.5";"";"";"";"";"";"";
"18.01.2016 08:30";"13.2";"646.7";"";"";"78";"Wind blowing from the north-west";"2";"";"";"10%  or less, but not 0";" ";"";"";"3.1";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.5";"";"";"";"";"";"";
"17.01.2016 17:30";"12.4";"646.3";"";"";"82";"Wind blowing from the south-east";"2";"";"";"10%  or less, but not 0";" ";"";"";"1.5";"14.9";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"2.0";"9.4";"";"";"";"";"";"";
"17.01.2016 08:30";"12.4";"646.3";"";"";"82";"Wind blowing from the south-east";"2";"";"";"10%  or less, but not 0";" ";"";"";"1.5";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.4";"";"";"";"";"";"";
"16.01.2016 17:30";"12.0";"646.4";"";"";"80";"Wind blowing from the south-west";"2";"";"";"10%  or less, but not 0";" ";"";"";"2.9";"13.6";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.6";"";"";"";"";"";"";
"16.01.2016 08:30";"12.0";"646.4";"";"";"80";"Wind blowing from the south-west";"2";"";"";"10%  or less, but not 0";" ";"";"";"2.9";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.6";"";"";"";"";"";"";
"15.01.2016 17:30";"13.8";"648.1";"";"";"73";"Wind blowing from the south-east";"2";"";"";"10%  or less, but not 0";" ";"";"";"2.8";"15.8";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.9";"";"";"";"";"";"";
"15.01.2016 08:30";"13.8";"648.1";"";"";"73";"Wind blowing from the south-east";"2";"";"";"10%  or less, but not 0";" ";"";"";"2.8";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.9";"";"";"";"";"";"";
"14.01.2016 08:30";"14.4";"646.6";"";"";"60";"Wind blowing from the south-west";"2";"";"";"40%.";" ";"";"";"3.0";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"6.6";"";"";"";"";"";"";
"13.01.2016 17:30";"14.8";"646.7";"";"";"62";"Wind blowing from the north-east";"2";"";"";"10%  or less, but not 0";" ";"";"";"3.2";"17.5";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"7.5";"";"";"";"";"";"";
"13.01.2016 08:30";"14.8";"646.7";"";"";"62";"Wind blowing from the north-east";"2";"";"";"10%  or less, but not 0";" ";"";"";"3.2";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"7.5";"";"";"";"";"";"";
"12.01.2016 17:30";"15.0";"649.4";"";"";"72";"Wind blowing from the north-west";"2";"";"";"40%.";" ";"";"";"3.7";"17.8";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.9";"";"";"";"";"";"";
"11.01.2016 08:30";"13.0";"648.3";"";"";"78";"Wind blowing from the north-east";"2";"";"";"40%.";" ";"";"";"2.0";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.3";"";"";"";"";"";"";
"10.01.2016 17:30";"12.8";"647.7";"";"";"82";"Wind blowing from the south-east";"2";"";"";"40%.";" ";"";"";"2.4";"15.4";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.8";"";"";"";"";"";"";
"10.01.2016 08:30";"12.8";"647.7";"";"";"82";"Wind blowing from the south-east";"2";"";"";"40%.";" ";"";"";"2.4";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.8";"";"";"";"";"";"";
"09.01.2016 17:30";"13.2";"648.4";"";"";"76";"Wind blowing from the south-west";"1";"";"";"40%.";" ";"";"";"3.0";"16.0";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.1";"";"";"";"";"";"";
"09.01.2016 08:30";"13.2";"648.4";"";"";"76";"Wind blowing from the south-west";"1";"";"";"40%.";" ";"";"";"3.0";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"9.1";"";"";"";"";"";"";
"08.01.2016 17:30";"13.8";"647.9";"";"";"67";"Wind blowing from the north";"1";"";"";"10%  or less, but not 0";" ";"";"";"";"16.4";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"7.7";"";"";"";"";"";"";
"08.01.2016 08:30";"13.8";"647.9";"";"";"67";"Wind blowing from the north";"1";"";"";"10%  or less, but not 0";" ";"";"";"3.5";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"10%  or less, but not 0";"1000-1500";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"7.7";"";"";"";"";"";"";
"07.01.2016 08:30";"13.4";"648.2";"";"";"71";"Wind blowing from the south-west";"2";"";"";"40%.";" ";"";"";"3.2";"";"Cumulus humilis or Cumulus fractus other than of bad weather, or both.";"20–30%.";"600-1000";"No Altocumulus, Altostratus or Nimbostratus.";"No Cirrus, Cirrocumulus or Cirrostratus.";"4.0";"8.1";"";"";"";"";"";"";
"06.01.2016 17:30";"15.2";"";"";"";"68";"Wind blowing from the south-west";"2";"";"";"no clouds";" ";"";"";"3.6";"18.8";"";"";"";"";"";"4.0";"9.3";"";"";"";"";"";"";
