# Weather station Cuttack, India, WMO_ID=42970,selection from 01.01.2012 till 31.12.2017, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru 
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=42970&lang=en
#
"Local time in Cuttack";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"29.12.2015 17:30";"24.6";"";"760.6";"";"56";"Wind blowing from the north";"1";"";"";"20–30%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"29.2";"";"";"600-1000";"";"";"4.0";"15.3";"";"";"";"";"";"";
"29.12.2015 08:30";"18.6";"";"764.1";"";"72";"Wind blowing from the west-northwest";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"13.0";"";"";"";"";"";"";"4.0";"13.4";"";"";"";"";"";"";
"28.12.2015 17:30";"23.0";"";"761.5";"";"59";"Wind blowing from the north-west";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"27.8";"";"";"";"";"";"4.0";"14.5";"";"";"";"";"";"";
"28.12.2015 08:30";"18.0";"";"765.6";"";"71";"Wind blowing from the south-west";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"12.0";"";"";"";"";"";"";"4.0";"12.6";"";"";"";"";"";"";
"27.12.2015 08:30";"17.6";"";"765.6";"";"71";"Wind blowing from the south-west";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"11.2";"";"";"";"";"";"";"4.0";"12.2";"";"";"";"";"";"";
"26.12.2015 17:30";"21.6";"";"761.5";"";"56";"Wind blowing from the north-west";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"24.6";"";"";"";"";"";"4.0";"12.5";"";"";"";"";"";"";
"26.12.2015 08:30";"17.2";"";"765.5";"";"";"Wind blowing from the south-west";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"12.8";"";"";"";"";"";"";"4.0";"";"";"";"";"";"";"";
"25.12.2015 17:30";"22.6";"";"760.6";"";"73";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"24.5";"";"";"600-1000";"";"";"4.0";"17.5";"";"";"";"";"";"";
"25.12.2015 08:30";"21.0";"";"763.8";"";"82";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"19.0";"";"";"";"600-1000";"";"";"4.0";"17.8";"";"";"";"";"";"";
"24.12.2015 17:30";"24.0";"";"760.6";"";"87";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"26.0";"";"";"600-1000";"";"";"2.0";"21.6";"";"";"";"";"";"";
"24.12.2015 08:30";"21.4";"";"762.3";"";"89";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"19.0";"";"";"";"600-1000";"";"";"4.0";"19.5";"";"";"";"";"";"";
"23.12.2015 17:30";"23.6";"";"760.7";"";"81";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"24.8";"";"";"600-1000";"";"";"4.0";"20.2";"";"";"";"";"";"";
"23.12.2015 08:30";"20.6";"";"763.7";"";"91";"Wind blowing from the north-east";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"16.5";"";"";"";"600-1000";"";"";"4.0";"19.1";"";"";"";"";"";"";
"22.12.2015 17:30";"21.4";"";"761.5";"";"87";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"23.0";"";"";"600-1000";"";"";"4.0";"19.2";"";"";"";"";"";"";
"22.12.2015 08:30";"20.2";"";"763.8";"";"98";"Wind blowing from the south-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"18.5";"";"";"";"600-1000";"";"";"4.0";"19.9";"";"";"";"";"";"";
"21.12.2015 17:30";"22.4";"";"760.6";"";"84";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Haze. ";"Rain.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"";"24.0";"";"";"600-1000";"";"";"4.0";"19.6";"";"";"";"";"";"";
"21.12.2015 08:30";"20.4";"";"762.2";"";"87";"Wind blowing from the north";"1";"";"";"90  or more, but not 100%";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"17.5";"";"";"";"600-1000";"";"";"4.0";"18.2";"";"";"";"";"";"";
"20.12.2015 08:30";"19.0";"";"763.9";"";"68";"Wind blowing from the north-east";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"14.5";"";"";"";"600-1000";"";"";"4.0";"13.0";"";"";"";"";"";"";
"19.12.2015 17:30";"22.4";"";"760.6";"";"69";"Wind blowing from the north-west";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"25.0";"";"";"600-1000";"";"";"4.0";"16.5";"";"";"";"";"";"";
"19.12.2015 08:30";"20.4";"";"763.7";"";"69";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"17.6";"";"";"";"600-1000";"";"";"4.0";"14.6";"";"";"";"";"";"";
"18.12.2015 17:30";"26.0";"";"758.9";"";"79";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"28.4";"";"";"600-1000";"";"";"4.0";"22.1";"";"";"";"";"";"";
"18.12.2015 08:30";"21.0";"";"760.6";"";"91";"Wind blowing from the north";"1";"";"";"70 – 80%.";"Fog or ice fog, sky visible (has become thinner during the preceding hour). ";"Fog or ice fog or thick haze.";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"18.4";"";"";"";"600-1000";"";"";"0.5";"19.4";"";"";"";"";"";"";
"17.12.2015 17:30";"23.6";"";"759.0";"";"75";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"25.8";"";"";"600-1000";"";"";"4.0";"18.9";"";"";"";"";"";"";
"17.12.2015 08:30";"21.0";"";"761.4";"";"75";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"18.5";"";"";"";"600-1000";"";"";"4.0";"16.4";"";"";"";"";"";"";
"16.12.2015 17:30";"21.6";"";"759.9";"";"72";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"23.0";"";"";"600-1000";"";"";"4.0";"16.3";"";"";"";"";"";"";
"16.12.2015 08:30";"21.0";"";"762.1";"";"77";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"19.4";"";"";"";"600-1000";"";"";"4.0";"16.7";"";"";"";"";"";"";
"15.12.2015 17:30";"23.0";"";"759.0";"";"83";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"";"";"";"600-1000";"";"";"4.0";"19.9";"";"";"";"";"";"";
"15.12.2015 08:30";"22.6";"";"760.4";"";"91";"Wind blowing from the north-east";"1";"";"";"90  or more, but not 100%";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"20.5";"";"";"";"600-1000";"";"";"4.0";"21.1";"";"";"";"";"";"";
"14.12.2015 17:30";"27.0";"";"757.9";"";"80";"Wind blowing from the south";"1";"";"";"90  or more, but not 100%";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"29.0";"";"";"600-1000";"";"";"4.0";"23.2";"";"";"";"";"";"";
"14.12.2015 08:30";"23.6";"";"760.5";"";"75";"Wind blowing from the north-east";"1";"";"";"70 – 80%.";"Haze. ";"Cloud covering more than 1/2 of the sky throughout the appropriate period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"21.0";"";"";"";"600-1000";"";"";"4.0";"18.9";"";"";"";"";"";"";
"13.12.2015 17:30";"26.6";"";"757.2";"";"80";"Wind blowing from the north-east";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"";"28.5";"";"";"600-1000";"";"";"4.0";"22.8";"";"";"";"";"";"";
"13.12.2015 08:30";"25.0";"";"759.6";"";"93";"Wind blowing from the north-west";"1";"";"";"50%.";"Haze. ";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"Cloud covering more than 1/2 of the sky during part of the appropriate period and covering 1/2 or less during part of the period.";"23.0";"";"";"";"600-1000";"";"";"4.0";"23.8";"";"";"";"";"";"";
"12.12.2015 17:30";"28.4";"";"756.4";"";"65";"Wind blowing from the south-east";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"31.0";"";"";"";"";"";"4.0";"21.2";"";"";"";"";"";"";
"12.12.2015 08:30";"24.0";"";"759.7";"";"87";"Wind blowing from the south-east";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"19.5";"";"";"";"";"";"";"4.0";"21.6";"";"";"";"";"";"";
"11.12.2015 17:30";"25.4";"";"756.7";"";"67";"Wind blowing from the north-east";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"29.5";"";"";"";"";"";"4.0";"18.8";"";"";"";"";"";"";
"11.12.2015 08:30";"21.6";"";"760.6";"";"82";"Wind blowing from the west-northwest";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"17.2";"";"";"";"";"";"";"4.0";"18.4";"";"";"";"";"";"";
"10.12.2015 17:30";"24.4";"";"758.2";"";"55";"Wind blowing from the north";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"29.0";"";"";"";"";"";"4.0";"14.7";"";"";"";"";"";"";
"10.12.2015 08:30";"20.0";"";"762.9";"";"78";"Wind blowing from the north-west";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"15.4";"";"";"";"";"";"";"4.0";"16.0";"";"";"";"";"";"";
"09.12.2015 17:30";"24.0";"";"759.7";"";"60";"Wind blowing from the north-east";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"28.5";"";"";"";"";"";"4.0";"15.8";"";"";"";"";"";"";
"09.12.2015 08:30";"20.6";"";"762.8";"";"85";"Wind blowing from the west-northwest";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"16.4";"";"";"";"";"";"";"4.0";"18.0";"";"";"";"";"";"";
"08.12.2015 17:30";"24.6";"";"758.9";"";"66";"Wind blowing from the south-west";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"";"28.5";"";"";"";"";"";"4.0";"17.9";"";"";"";"";"";"";
"08.12.2015 08:30";"20.8";"";"762.1";"";"85";"Wind blowing from the south-west";"1";"";"";"no clouds";"Haze. ";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"Cloud covering 1/2 or less of the sky throughout the appropriate period.";"16.5";"";"";"";"";"";"";"4.0";"18.2";"";"";"";"";"";"";
"11.08.2014 20:30";"";"";"750.1";"";"";"Wind blowing from the north-northeast";"80";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1500-2000";"";"";"0.2";"9.6";"";"";"";"";"";"";
"24.07.2014 20:30";"41.8";"738.2";"753.3";"";"21";"Wind blowing from the north-east";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"300-600";"";"";"0.4";"15.0";"";"";"";"";"";"";
"21.03.2014 08:30";"";"724.0";"756.7";"";"";"Wind blowing from the north-northeast";"15";"";"";"10%  or less, but not 0";" ";"";"";"";"";"No Stratocumulus, Stratus, Cumulus or Cumulonimbus.";"no clouds";"300-600";"No Altocumulus, Altostratus or Nimbostratus.";"Cirrostratus covering the whole sky.";"0.9";"-3.5";"";"";"";"";"";"";
"18.02.2014 08:30";"";"740.3";"763.3";"";"";"Wind blowing from the north";"44";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"0.7";"-1.0";"";"";"";"";"";"";
"24.12.2013 08:30";"";"747.4";"763.9";"";"";"Wind blowing from the north";"45";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"300-600";"";"";"0.5";"4.0";"";"";"";"";"";"";
"09.12.2013 08:30";"";"729.2";"760.1";"";"";"Wind blowing from the north-northeast";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"1.0";"5.0";"";"";"";"";"";"";
"24.11.2013 08:30";"";"743.8";"760.3";"";"";"Wind blowing from the north";"80";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"0.2";"11.0";"";"";"";"";"";"";
"11.10.2013 08:30";"";"";"757.0";"";"";"Wind blowing from the north-east";"0";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"no clouds";"300-600";"";"";"0.2";"18.0";"";"";"";"";"";"";
"18.01.2013 20:30";"";"743.3";"759.0";"";"";"Wind blowing from the north-northeast";"41";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"0.5";"13.0";"";"";"";"";"";"";
"13.10.2012 02:30";"";"";"762.0";"";"";"";"";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"300-600";"";"";"0.5";"1.9";"";"";"";"";"";"";
